 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,148.452,9.267,115,175,198,521,460,90,192
2,29848,146.344,9.015,114,172,198,521,460,90,192
3,29848,142.692,9.678,112,170,198,521,460,90,192
4,29848,141.528,9.887,112,169,198,521,460,90,192
5,29848,139.800,9.772,107,164,198,521,460,90,192
6,29848,138.785,9.647,107,163,198,521,460,90,192
7,29848,137.700,9.781,107,163,198,521,460,90,192
8,29848,136.500,9.663,106,161,198,521,460,90,192
9,29848,135.587,9.712,106,161,198,521,460,90,192
10,29848,135.245,9.423,106,161,198,521,460,90,192
11,29848,134.323,9.184,104,159,198,521,460,90,192
12,29848,133.519,9.248,101,159,198,521,460,90,192
13,29848,132.922,8.956,102,155,198,521,460,90,192
14,29848,132.025,8.221,102,152,198,521,460,90,192
15,29848,131.158,8.322,101,152,198,521,460,90,192
16,29848,130.749,8.248,102,152,198,521,460,90,192
17,29848,130.039,8.645,99,150,198,521,460,90,192
18,29848,130.043,8.635,99,150,198,521,460,90,192
19,29848,129.609,8.571,100,150,198,521,460,90,192
20,29848,129.293,8.529,98,152,198,521,460,90,192
21,29848,128.849,8.702,98,152,198,521,460,90,192
22,29848,128.417,8.891,98,149,198,521,460,90,192
23,29848,127.763,9.154,96,149,198,521,460,90,192
24,29848,126.511,9.031,94,149,198,521,460,90,192
25,29848,124.532,9.164,94,147,198,521,460,90,192
26,29848,124.081,9.558,95,147,198,521,460,90,192
27,29848,129.157,10.612,94,154,198,521,460,90,192
28,29848,137.613,9.806,105,159,198,521,460,90,192
29,29848,148.329,9.456,116,173,198,521,460,90,192
30,29848,149.426,9.597,120,174,198,521,460,90,192
31,29848,150.286,9.312,121,173,198,521,460,90,192
32,29848,150.713,9.233,118,175,198,521,460,90,192
33,29848,151.200,9.332,122,174,198,521,460,90,192
34,29848,150.193,9.466,120,175,198,521,460,90,192
35,29848,147.608,9.503,120,173,198,521,460,90,192
36,29848,145.819,9.845,117,173,198,521,460,90,192
37,29848,144.922,9.854,115,172,198,521,460,90,192
38,29848,144.200,9.730,116,172,198,521,460,90,192
