 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,156.389,32.107,9,219,198,521,460,90,192
2,29848,150.655,31.034,8,202,198,521,460,90,192
3,29848,149.964,30.304,7,197,198,521,460,90,192
4,29848,149.952,30.312,7,197,198,521,460,90,192
5,29848,147.896,29.902,7,191,198,521,460,90,192
6,29848,147.050,29.578,7,189,198,521,460,90,192
7,29848,144.439,29.155,7,187,198,521,460,90,192
8,29848,143.248,28.670,7,188,198,521,460,90,192
9,29848,141.932,28.005,8,185,198,521,460,90,192
10,29848,140.019,28.129,8,185,198,521,460,90,192
11,29848,138.725,27.813,8,185,198,521,460,90,192
12,29848,137.646,27.507,8,183,198,521,460,90,192
13,29848,136.290,27.330,8,183,198,521,460,90,192
14,29848,132.402,27.339,7,181,198,521,460,90,192
15,29848,129.606,27.589,7,176,198,521,460,90,192
16,29848,129.604,27.585,7,176,198,521,460,90,192
17,29848,130.790,28.829,6,179,198,521,460,90,192
18,29848,139.328,30.877,7,185,198,521,460,90,192
19,29848,151.210,32.075,7,211,198,521,460,90,192
20,29848,160.134,33.904,8,224,198,521,460,90,192
21,29848,164.710,34.255,8,229,198,521,460,90,192
22,29848,168.944,36.530,9,231,198,521,460,90,192
23,29848,170.146,37.414,8,234,198,521,460,90,192
24,29848,170.419,37.802,8,234,198,521,460,90,192
25,29848,171.295,37.565,9,235,198,521,460,90,192
26,29848,171.594,37.309,9,235,198,521,460,90,192
27,29848,171.596,37.305,9,235,198,521,460,90,192
28,29848,171.228,37.334,9,235,198,521,460,90,192
29,29848,171.323,37.090,9,234,198,521,460,90,192
30,29848,170.331,37.093,8,234,198,521,460,90,192
31,29848,168.623,36.160,10,231,198,521,460,90,192
32,29848,166.848,34.907,9,229,198,521,460,90,192
33,29848,166.500,34.263,9,228,198,521,460,90,192
34,29848,165.429,33.268,9,227,198,521,460,90,192
35,29848,163.545,31.755,10,225,198,521,460,90,192
36,29848,161.886,30.464,9,223,198,521,460,90,192
37,29848,160.391,29.397,9,219,198,521,460,90,192
38,29848,158.871,28.700,9,216,198,521,460,90,192
39,29848,158.858,28.704,8,216,198,521,460,90,192
40,29848,157.448,27.910,8,208,198,521,460,90,192
41,29848,155.751,27.282,8,196,198,521,460,90,192
42,29848,153.498,27.056,8,188,198,521,460,90,192
43,29848,152.041,26.761,8,188,198,521,460,90,192
44,29848,150.041,26.731,9,189,198,521,460,90,192
45,29848,147.362,26.456,8,187,198,521,460,90,192
46,29848,145.423,26.145,8,185,198,521,460,90,192
47,29848,142.828,26.260,8,184,198,521,460,90,192
48,29848,139.397,26.146,8,181,198,521,460,90,192
49,29848,136.600,26.138,8,182,198,521,460,90,192
50,29848,131.726,26.531,8,178,198,521,460,90,192
51,29848,131.729,26.526,8,178,198,521,460,90,192
52,29848,130.869,27.894,7,179,198,521,460,90,192
