 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,64.741,9.014,49,85,198,521,460,90,192
2,29848,64.752,9.018,48,85,198,521,460,90,192
3,29848,64.850,9.055,48,85,198,521,460,90,192
4,29848,64.648,9.024,48,85,198,521,460,90,192
5,29848,64.520,9.014,48,85,198,521,460,90,192
6,29848,64.410,9.012,49,85,198,521,460,90,192
7,29848,64.242,8.994,49,85,198,521,460,90,192
8,29848,63.918,8.983,48,83,198,521,460,90,192
9,29848,63.971,8.938,48,83,198,521,460,90,192
10,29848,63.966,9.001,48,86,198,521,460,90,192
11,29848,63.421,8.848,49,83,198,521,460,90,192
12,29848,62.733,8.639,48,83,198,521,460,90,192
13,29848,61.901,8.427,46,81,198,521,460,90,192
14,29848,60.974,8.526,42,81,198,521,460,90,192
15,29848,60.362,8.566,46,81,198,521,460,90,192
16,29848,60.371,8.564,46,81,198,521,460,90,192
17,29848,60.361,8.670,46,81,198,521,460,90,192
18,29848,60.428,8.635,45,81,198,521,460,90,192
19,29848,60.796,8.744,46,81,198,521,460,90,192
20,29848,61.134,8.742,45,81,198,521,460,90,192
21,29848,61.331,8.703,45,81,198,521,460,90,192
22,29848,61.348,8.831,45,81,198,521,460,90,192
23,29848,61.272,8.676,46,81,198,521,460,90,192
24,29848,61.212,8.548,46,81,198,521,460,90,192
25,29848,60.882,8.406,46,81,198,521,460,90,192
26,29848,60.750,8.466,46,81,198,521,460,90,192
27,29848,60.554,8.502,46,81,198,521,460,90,192
28,29848,60.577,8.486,46,81,198,521,460,90,192
29,29848,60.441,8.554,46,81,198,521,460,90,192
30,29848,60.464,8.547,46,81,198,521,460,90,192
31,29848,60.595,8.528,45,81,198,521,460,90,192
32,29848,60.586,8.432,45,80,198,521,460,90,192
33,29848,60.711,8.436,46,80,198,521,460,90,192
34,29848,60.781,8.508,45,80,198,521,460,90,192
35,29848,60.970,8.590,47,81,198,521,460,90,192
36,29848,61.077,8.713,46,82,198,521,460,90,192
37,29848,60.862,8.958,46,82,198,521,460,90,192
38,29848,60.860,8.994,46,82,198,521,460,90,192
39,29848,60.728,9.028,46,81,198,521,460,90,192
40,29848,60.495,8.992,45,81,198,521,460,90,192
41,29848,60.252,9.121,45,81,198,521,460,90,192
42,29848,60.101,9.165,44,81,198,521,460,90,192
43,29848,59.658,9.212,43,80,198,521,460,90,192
44,29848,59.670,9.201,43,80,198,521,460,90,192
45,29848,59.507,9.240,43,81,198,521,460,90,192
46,29848,58.845,9.276,43,80,198,521,460,90,192
47,29848,58.555,9.344,43,80,198,521,460,90,192
48,29848,58.063,9.140,40,79,198,521,460,90,192
49,29848,57.896,9.296,40,79,198,521,460,90,192
50,29848,57.429,9.186,40,79,198,521,460,90,192
51,29848,57.122,9.223,40,79,198,521,460,90,192
52,29848,56.905,9.281,41,79,198,521,460,90,192
53,29848,56.723,9.173,41,78,198,521,460,90,192
54,29848,56.683,9.000,41,79,198,521,460,90,192
55,29848,56.984,9.009,40,79,198,521,460,90,192
56,29848,58.279,8.508,43,78,198,521,460,90,192
57,29848,61.046,8.413,45,81,198,521,460,90,192
58,29848,61.052,8.410,45,81,198,521,460,90,192
59,29848,62.226,8.659,47,85,198,521,460,90,192
60,29848,63.059,8.893,47,83,198,521,460,90,192
61,29848,63.447,8.974,47,85,198,521,460,90,192
62,29848,63.600,8.957,47,85,198,521,460,90,192
63,29848,63.684,9.025,48,85,198,521,460,90,192
64,29848,63.568,9.055,46,84,198,521,460,90,192
65,29848,63.632,9.052,48,84,198,521,460,90,192
66,29848,63.235,9.156,47,84,198,521,460,90,192
67,29848,63.115,9.280,46,85,198,521,460,90,192
68,29848,62.811,9.215,45,83,198,521,460,90,192
69,29848,62.293,9.082,46,82,198,521,460,90,192
70,29848,62.016,9.179,45,83,198,521,460,90,192
71,29848,61.579,9.085,45,81,198,521,460,90,192
72,29848,61.576,9.079,44,81,198,521,460,90,192
73,29848,61.208,8.947,45,82,198,521,460,90,192
74,29848,60.650,8.909,45,80,198,521,460,90,192
75,29848,60.269,9.011,45,81,198,521,460,90,192
76,29848,59.342,8.912,44,80,198,521,460,90,192
77,29848,58.952,9.067,42,79,198,521,460,90,192
78,29848,58.110,9.045,43,79,198,521,460,90,192
79,29848,57.837,9.081,41,79,198,521,460,90,192
80,29848,57.105,9.121,41,78,198,521,460,90,192
81,29848,56.944,9.089,42,79,198,521,460,90,192
82,29848,56.498,9.085,41,78,198,521,460,90,192
83,29848,56.350,9.171,41,79,198,521,460,90,192
84,29848,56.129,9.072,41,79,198,521,460,90,192
85,29848,56.045,9.026,41,79,198,521,460,90,192
86,29848,56.041,9.026,41,79,198,521,460,90,192
87,29848,56.028,8.876,41,76,198,521,460,90,192
88,29848,56.467,9.060,41,76,198,521,460,90,192
89,29848,58.005,9.291,41,79,198,521,460,90,192
90,29848,60.043,9.013,45,81,198,521,460,90,192
91,29848,61.842,8.758,45,82,198,521,460,90,192
92,29848,63.467,8.942,48,83,198,521,460,90,192
93,29848,64.211,9.066,48,85,198,521,460,90,192
94,29848,64.519,9.153,47,85,198,521,460,90,192
95,29848,64.490,9.272,47,86,198,521,460,90,192
96,29848,64.375,9.304,48,86,198,521,460,90,192
97,29848,64.196,9.478,47,87,198,521,460,90,192
98,29848,63.647,9.369,47,85,198,521,460,90,192
99,29848,63.382,9.297,46,85,198,521,460,90,192
100,29848,63.075,9.272,45,84,198,521,460,90,192
101,29848,63.078,9.273,45,85,198,521,460,90,192
102,29848,62.507,9.264,45,85,198,521,460,90,192
103,29848,61.964,9.174,45,82,198,521,460,90,192
104,29848,61.459,9.139,45,82,198,521,460,90,192
105,29848,60.977,9.076,44,81,198,521,460,90,192
106,29848,60.269,9.032,43,81,198,521,460,90,192
107,29848,59.855,9.064,43,80,198,521,460,90,192
108,29848,59.009,8.999,41,79,198,521,460,90,192
109,29848,58.557,9.121,43,79,198,521,460,90,192
110,29848,58.067,9.085,42,79,198,521,460,90,192
111,29848,57.626,8.934,41,78,198,521,460,90,192
112,29848,57.017,9.046,42,79,198,521,460,90,192
113,29848,56.994,9.037,41,79,198,521,460,90,192
114,29848,56.530,9.130,41,79,198,521,460,90,192
115,29848,56.529,9.132,41,79,198,521,460,90,192
116,29848,56.520,9.104,41,79,198,521,460,90,192
117,29848,56.542,9.059,41,79,198,521,460,90,192
118,29848,56.603,9.132,41,79,198,521,460,90,192
119,29848,56.931,9.086,41,79,198,521,460,90,192
120,29848,58.324,9.415,41,81,198,521,460,90,192
121,29848,60.077,9.140,44,81,198,521,460,90,192
122,29848,61.850,8.806,46,83,198,521,460,90,192
123,29848,63.079,8.875,47,84,198,521,460,90,192
124,29848,64.082,8.979,47,85,198,521,460,90,192
125,29848,64.506,9.236,47,87,198,521,460,90,192
