 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,94.911,14.678,48,127,198,521,460,90,192
2,29848,95.170,15.177,48,130,198,521,460,90,192
3,29848,96.029,15.745,48,132,198,521,460,90,192
4,29848,103.713,18.477,50,147,198,521,460,90,192
5,29848,112.648,21.590,56,154,198,521,460,90,192
6,29848,116.149,21.778,61,165,198,521,460,90,192
7,29848,117.200,21.115,60,161,198,521,460,90,192
8,29848,117.899,21.029,61,161,198,521,460,90,192
9,29848,118.323,21.133,62,163,198,521,460,90,192
10,29848,118.177,21.207,62,163,198,521,460,90,192
11,29848,118.183,21.204,62,163,198,521,460,90,192
12,29848,117.752,21.213,62,162,198,521,460,90,192
13,29848,117.623,21.258,62,163,198,521,460,90,192
14,29848,117.574,21.283,62,162,198,521,460,90,192
15,29848,117.225,21.098,60,160,198,521,460,90,192
16,29848,117.245,21.156,60,161,198,521,460,90,192
17,29848,117.047,21.219,60,161,198,521,460,90,192
18,29848,116.794,21.243,61,161,198,521,460,90,192
19,29848,116.556,21.198,60,161,198,521,460,90,192
20,29848,116.111,20.979,61,159,198,521,460,90,192
21,29848,115.758,21.008,61,159,198,521,460,90,192
22,29848,115.297,21.052,61,159,198,521,460,90,192
23,29848,114.792,20.898,59,159,198,521,460,90,192
24,29848,114.103,20.862,58,159,198,521,460,90,192
25,29848,114.105,20.858,58,159,198,521,460,90,192
26,29848,113.701,20.771,59,158,198,521,460,90,192
27,29848,113.106,20.826,60,158,198,521,460,90,192
28,29848,112.454,20.805,58,157,198,521,460,90,192
29,29848,111.814,20.707,58,157,198,521,460,90,192
30,29848,111.301,20.625,58,156,198,521,460,90,192
31,29848,110.536,20.545,57,154,198,521,460,90,192
32,29848,110.030,20.486,56,155,198,521,460,90,192
33,29848,109.208,20.394,56,154,198,521,460,90,192
34,29848,108.684,20.329,56,154,198,521,460,90,192
35,29848,107.826,19.787,56,152,198,521,460,90,192
36,29848,106.511,19.409,56,148,198,521,460,90,192
37,29848,105.049,18.663,55,148,198,521,460,90,192
38,29848,103.540,18.232,54,147,198,521,460,90,192
39,29848,103.544,18.233,54,145,198,521,460,90,192
40,29848,103.071,17.978,52,144,198,521,460,90,192
41,29848,102.727,17.942,51,144,198,521,460,90,192
42,29848,102.465,17.932,51,146,198,521,460,90,192
43,29848,102.557,18.165,51,146,198,521,460,90,192
44,29848,106.478,20.219,54,153,198,521,460,90,192
45,29848,113.599,22.751,57,163,198,521,460,90,192
46,29848,116.304,21.948,61,166,198,521,460,90,192
47,29848,117.652,21.531,63,165,198,521,460,90,192
48,29848,118.350,21.786,63,165,198,521,460,90,192
49,29848,118.649,21.785,64,166,198,521,460,90,192
50,29848,118.632,21.807,63,166,198,521,460,90,192
51,29848,117.934,21.738,63,163,198,521,460,90,192
52,29848,117.712,21.628,63,163,198,521,460,90,192
53,29848,117.721,21.633,63,163,198,521,460,90,192
54,29848,117.598,21.569,63,162,198,521,460,90,192
55,29848,117.542,21.390,62,161,198,521,460,90,192
56,29848,117.486,21.451,62,161,198,521,460,90,192
57,29848,117.383,21.404,62,161,198,521,460,90,192
58,29848,117.114,21.291,63,161,198,521,460,90,192
59,29848,116.971,21.339,62,161,198,521,460,90,192
60,29848,116.874,21.279,62,162,198,521,460,90,192
61,29848,117.017,21.257,63,162,198,521,460,90,192
62,29848,117.083,21.136,63,163,198,521,460,90,192
63,29848,116.924,21.171,63,161,198,521,460,90,192
64,29848,116.669,21.200,62,162,198,521,460,90,192
65,29848,116.635,21.113,62,162,198,521,460,90,192
66,29848,116.409,20.993,62,162,198,521,460,90,192
67,29848,116.413,20.991,62,162,198,521,460,90,192
68,29848,116.119,20.979,62,162,198,521,460,90,192
69,29848,115.575,21.008,62,162,198,521,460,90,192
70,29848,114.917,20.740,61,162,198,521,460,90,192
71,29848,114.433,20.664,62,159,198,521,460,90,192
72,29848,113.531,20.486,59,159,198,521,460,90,192
73,29848,112.685,20.108,59,159,198,521,460,90,192
74,29848,111.821,19.872,61,159,198,521,460,90,192
75,29848,111.048,19.518,61,158,198,521,460,90,192
76,29848,110.011,19.280,61,157,198,521,460,90,192
77,29848,108.923,18.829,58,157,198,521,460,90,192
78,29848,107.544,18.346,57,153,198,521,460,90,192
79,29848,105.797,17.841,57,152,198,521,460,90,192
80,29848,103.998,17.190,56,150,198,521,460,90,192
81,29848,102.254,16.281,56,144,198,521,460,90,192
82,29848,102.247,16.280,56,144,198,521,460,90,192
83,29848,100.808,15.868,55,141,198,521,460,90,192
84,29848,99.556,15.541,54,140,198,521,460,90,192
85,29848,98.910,15.363,52,139,198,521,460,90,192
86,29848,98.519,15.229,55,139,198,521,460,90,192
87,29848,98.343,15.273,54,140,198,521,460,90,192
88,29848,98.302,15.555,55,141,198,521,460,90,192
89,29848,101.577,18.011,55,147,198,521,460,90,192
90,29848,108.606,20.513,58,157,198,521,460,90,192
91,29848,110.930,20.155,62,160,198,521,460,90,192
92,29848,111.544,19.822,64,159,198,521,460,90,192
93,29848,112.299,19.961,65,158,198,521,460,90,192
94,29848,112.505,20.002,66,158,198,521,460,90,192
95,29848,112.215,19.855,64,157,198,521,460,90,192
96,29848,112.203,19.856,64,157,198,521,460,90,192
97,29848,111.669,19.620,63,157,198,521,460,90,192
98,29848,111.464,19.428,63,156,198,521,460,90,192
99,29848,110.904,19.156,63,156,198,521,460,90,192
100,29848,110.568,18.961,63,155,198,521,460,90,192
101,29848,110.328,18.821,64,154,198,521,460,90,192
102,29848,109.891,18.744,64,155,198,521,460,90,192
103,29848,108.869,18.361,63,152,198,521,460,90,192
104,29848,107.906,18.198,63,153,198,521,460,90,192
105,29848,107.369,18.045,60,153,198,521,460,90,192
106,29848,106.311,17.907,61,150,198,521,460,90,192
107,29848,105.434,17.689,62,148,198,521,460,90,192
108,29848,104.592,17.663,59,150,198,521,460,90,192
109,29848,103.857,17.412,59,148,198,521,460,90,192
110,29848,103.861,17.404,59,149,198,521,460,90,192
111,29848,102.660,17.000,58,148,198,521,460,90,192
112,29848,101.299,16.424,57,145,198,521,460,90,192
113,29848,99.907,15.640,58,140,198,521,460,90,192
114,29848,98.025,14.454,56,138,198,521,460,90,192
115,29848,95.798,13.218,56,134,198,521,460,90,192
116,29848,93.153,12.276,56,130,198,521,460,90,192
117,29848,90.764,11.571,52,125,198,521,460,90,192
118,29848,88.970,11.012,50,119,198,521,460,90,192
119,29848,87.757,10.717,50,116,198,521,460,90,192
120,29848,87.110,10.627,50,116,198,521,460,90,192
121,29848,87.050,10.713,50,117,198,521,460,90,192
122,29848,87.219,11.051,50,119,198,521,460,90,192
123,29848,89.595,11.714,54,121,198,521,460,90,192
124,29848,89.605,11.722,54,121,198,521,460,90,192
125,29848,97.018,14.524,56,138,198,521,460,90,192
126,29848,103.784,17.735,57,149,198,521,460,90,192
127,29848,106.989,18.047,63,154,198,521,460,90,192
128,29848,107.909,17.645,66,155,198,521,460,90,192
129,29848,108.093,17.712,66,154,198,521,460,90,192
130,29848,108.150,17.580,66,152,198,521,460,90,192
131,29848,107.839,17.492,64,150,198,521,460,90,192
132,29848,107.526,17.255,64,150,198,521,460,90,192
133,29848,107.287,17.253,64,150,198,521,460,90,192
134,29848,107.115,17.281,65,150,198,521,460,90,192
135,29848,106.958,17.118,65,150,198,521,460,90,192
136,29848,106.239,16.915,65,150,198,521,460,90,192
137,29848,105.784,16.833,65,149,198,521,460,90,192
138,29848,105.790,16.832,65,149,198,521,460,90,192
139,29848,105.552,16.780,65,149,198,521,460,90,192
140,29848,105.283,16.717,65,151,198,521,460,90,192
141,29848,104.711,16.736,64,150,198,521,460,90,192
142,29848,104.663,16.876,64,150,198,521,460,90,192
143,29848,103.831,16.728,62,149,198,521,460,90,192
144,29848,103.500,16.547,62,148,198,521,460,90,192
145,29848,102.869,16.294,62,146,198,521,460,90,192
146,29848,101.607,15.899,59,144,198,521,460,90,192
147,29848,100.130,14.937,59,139,198,521,460,90,192
148,29848,98.154,13.910,57,137,198,521,460,90,192
149,29848,95.689,12.960,57,133,198,521,460,90,192
150,29848,93.480,12.286,55,127,198,521,460,90,192
151,29848,91.747,11.835,53,124,198,521,460,90,192
152,29848,90.395,11.549,52,123,198,521,460,90,192
153,29848,90.393,11.551,52,123,198,521,460,90,192
154,29848,89.946,11.486,51,124,198,521,460,90,192
155,29848,90.436,11.922,51,125,198,521,460,90,192
156,29848,90.977,12.563,51,127,198,521,460,90,192
157,29848,94.748,14.165,55,134,198,521,460,90,192
158,29848,105.193,17.972,58,150,198,521,460,90,192
159,29848,112.432,20.261,67,161,198,521,460,90,192
160,29848,114.554,19.036,73,161,198,521,460,90,192
161,29848,115.949,19.355,71,157,198,521,460,90,192
162,29848,116.869,19.918,70,159,198,521,460,90,192
163,29848,117.100,20.103,70,160,198,521,460,90,192
164,29848,116.930,20.056,69,158,198,521,460,90,192
165,29848,116.820,19.860,69,157,198,521,460,90,192
166,29848,116.720,19.738,70,157,198,521,460,90,192
167,29848,116.719,19.735,70,157,198,521,460,90,192
168,29848,116.884,19.652,70,158,198,521,460,90,192
169,29848,116.771,19.379,70,158,198,521,460,90,192
170,29848,116.544,19.207,71,157,198,521,460,90,192
171,29848,116.008,18.778,71,155,198,521,460,90,192
172,29848,115.618,18.458,71,154,198,521,460,90,192
173,29848,115.212,18.287,70,155,198,521,460,90,192
