 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,56.679,12.545,32,82,198,521,460,90,192
2,29848,56.203,12.382,32,80,198,521,460,90,192
3,29848,55.861,12.298,32,80,198,521,460,90,192
4,29848,55.464,12.299,31,80,198,521,460,90,192
5,29848,55.175,12.228,31,79,198,521,460,90,192
6,29848,54.910,12.231,31,80,198,521,460,90,192
7,29848,54.784,12.107,31,80,198,521,460,90,192
8,29848,54.769,12.135,31,80,198,521,460,90,192
9,29848,54.647,12.071,31,80,198,521,460,90,192
10,29848,54.736,12.078,31,79,198,521,460,90,192
11,29848,54.752,12.161,30,79,198,521,460,90,192
12,29848,54.490,12.048,30,78,198,521,460,90,192
13,29848,54.352,11.927,30,77,198,521,460,90,192
14,29848,54.350,11.920,30,77,198,521,460,90,192
15,29848,54.034,11.931,30,77,198,521,460,90,192
16,29848,53.598,11.826,31,77,198,521,460,90,192
17,29848,53.331,11.833,31,78,198,521,460,90,192
18,29848,52.890,11.715,29,76,198,521,460,90,192
19,29848,52.443,11.757,31,76,198,521,460,90,192
20,29848,52.241,11.731,31,74,198,521,460,90,192
21,29848,52.068,11.718,30,76,198,521,460,90,192
22,29848,52.043,11.634,29,76,198,521,460,90,192
23,29848,51.852,11.483,29,75,198,521,460,90,192
24,29848,51.694,11.361,29,74,198,521,460,90,192
25,29848,51.555,11.405,30,74,198,521,460,90,192
26,29848,51.519,11.379,28,74,198,521,460,90,192
27,29848,51.479,11.343,28,74,198,521,460,90,192
28,29848,51.445,11.287,28,74,198,521,460,90,192
29,29848,51.449,11.294,28,74,198,521,460,90,192
30,29848,51.743,11.323,30,74,198,521,460,90,192
31,29848,52.730,11.542,30,75,198,521,460,90,192
32,29848,54.350,11.860,31,79,198,521,460,90,192
33,29848,56.202,12.177,31,81,198,521,460,90,192
34,29848,57.522,12.386,32,81,198,521,460,90,192
35,29848,57.712,12.436,31,83,198,521,460,90,192
36,29848,58.100,12.458,31,83,198,521,460,90,192
37,29848,58.145,12.446,32,83,198,521,460,90,192
38,29848,58.123,12.268,32,83,198,521,460,90,192
39,29848,58.050,12.264,32,83,198,521,460,90,192
40,29848,57.890,12.135,31,83,198,521,460,90,192
41,29848,57.849,12.138,32,83,198,521,460,90,192
42,29848,57.826,12.053,32,83,198,521,460,90,192
43,29848,57.833,12.050,32,83,198,521,460,90,192
44,29848,57.857,12.102,32,83,198,521,460,90,192
45,29848,57.750,12.039,32,82,198,521,460,90,192
46,29848,57.563,12.015,32,81,198,521,460,90,192
47,29848,57.230,12.073,32,80,198,521,460,90,192
48,29848,57.009,11.984,32,79,198,521,460,90,192
49,29848,56.555,12.040,32,79,198,521,460,90,192
50,29848,56.212,11.993,32,79,198,521,460,90,192
51,29848,55.792,11.834,31,79,198,521,460,90,192
52,29848,55.327,11.775,31,78,198,521,460,90,192
53,29848,55.051,11.782,31,78,198,521,460,90,192
54,29848,54.796,11.762,31,78,198,521,460,90,192
55,29848,54.001,11.569,31,79,198,521,460,90,192
