 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,114.681,26.756,0,163,198,521,460,90,192
2,29848,112.665,26.078,0,159,198,521,460,90,192
3,29848,110.485,25.656,0,158,198,521,460,90,192
4,29848,108.511,25.016,0,156,198,521,460,90,192
5,29848,108.515,25.024,0,156,198,521,460,90,192
6,29848,106.487,24.516,0,154,198,521,460,90,192
7,29848,104.621,24.172,0,153,198,521,460,90,192
8,29848,103.083,23.584,0,149,198,521,460,90,192
9,29848,102.087,23.057,0,149,198,521,460,90,192
10,29848,101.050,22.971,0,143,198,521,460,90,192
11,29848,100.792,22.993,0,144,198,521,460,90,192
12,29848,100.794,23.005,0,144,198,521,460,90,192
13,29848,100.129,23.212,0,147,198,521,460,90,192
14,29848,100.707,23.797,0,153,198,521,460,90,192
15,29848,112.173,28.047,0,165,198,521,460,90,192
16,29848,125.364,30.511,0,180,198,521,460,90,192
17,29848,131.020,31.257,0,180,198,521,460,90,192
18,29848,132.500,31.463,0,182,198,521,460,90,192
19,29848,133.370,31.590,0,184,198,521,460,90,192
20,29848,133.373,31.596,0,184,198,521,460,90,192
21,29848,133.268,31.583,0,184,198,521,460,90,192
22,29848,133.386,31.777,0,184,198,521,460,90,192
23,29848,132.724,31.793,0,184,198,521,460,90,192
24,29848,131.142,30.986,0,181,198,521,460,90,192
25,29848,130.467,30.637,0,183,198,521,460,90,192
26,29848,129.152,30.444,0,180,198,521,460,90,192
27,29848,128.092,30.412,0,180,198,521,460,90,192
28,29848,128.086,30.411,0,180,198,521,460,90,192
29,29848,127.772,30.038,0,179,198,521,460,90,192
30,29848,126.555,29.764,0,177,198,521,460,90,192
31,29848,124.798,29.131,0,177,198,521,460,90,192
32,29848,123.158,28.578,0,177,198,521,460,90,192
33,29848,121.491,27.958,0,172,198,521,460,90,192
34,29848,119.168,27.780,0,169,198,521,460,90,192
35,29848,119.151,27.769,0,169,198,521,460,90,192
36,29848,117.251,26.907,0,163,198,521,460,90,192
37,29848,115.137,26.395,0,163,198,521,460,90,192
38,29848,112.900,25.776,0,161,198,521,460,90,192
39,29848,110.618,25.181,0,159,198,521,460,90,192
40,29848,107.975,24.659,0,154,198,521,460,90,192
41,29848,105.820,24.047,0,149,198,521,460,90,192
42,29848,104.263,23.439,0,148,198,521,460,90,192
43,29848,104.268,23.428,0,148,198,521,460,90,192
44,29848,103.079,22.938,0,146,198,521,460,90,192
45,29848,101.726,22.829,0,142,198,521,460,90,192
46,29848,101.290,22.783,0,143,198,521,460,90,192
47,29848,101.760,22.525,0,145,198,521,460,90,192
48,29848,102.318,22.523,0,150,198,521,460,90,192
49,29848,106.464,24.629,0,153,198,521,460,90,192
50,29848,117.512,29.315,0,171,198,521,460,90,192
51,29848,117.520,29.306,0,171,198,521,460,90,192
52,29848,124.844,31.578,0,178,198,521,460,90,192
53,29848,128.039,32.326,0,178,198,521,460,90,192
54,29848,131.410,31.807,0,180,198,521,460,90,192
55,29848,133.831,31.375,0,184,198,521,460,90,192
56,29848,135.005,31.091,0,184,198,521,460,90,192
57,29848,134.924,31.384,0,183,198,521,460,90,192
58,29848,134.929,31.393,0,183,198,521,460,90,192
59,29848,133.761,31.789,0,184,198,521,460,90,192
60,29848,131.433,31.578,0,181,198,521,460,90,192
61,29848,130.269,31.404,0,181,198,521,460,90,192
62,29848,128.706,31.153,0,181,198,521,460,90,192
63,29848,127.575,30.785,0,180,198,521,460,90,192
64,29848,126.438,30.393,0,178,198,521,460,90,192
65,29848,125.103,29.942,0,176,198,521,460,90,192
66,29848,125.105,29.942,0,176,198,521,460,90,192
67,29848,123.382,29.410,0,175,198,521,460,90,192
68,29848,121.786,29.084,0,171,198,521,460,90,192
69,29848,119.554,28.486,0,171,198,521,460,90,192
70,29848,117.289,28.094,0,167,198,521,460,90,192
71,29848,113.829,27.785,0,165,198,521,460,90,192
72,29848,111.177,27.029,0,159,198,521,460,90,192
73,29848,109.854,26.185,0,157,198,521,460,90,192
74,29848,109.856,26.188,0,157,198,521,460,90,192
75,29848,108.131,25.611,0,156,198,521,460,90,192
76,29848,105.723,24.963,0,152,198,521,460,90,192
77,29848,103.923,24.580,0,152,198,521,460,90,192
78,29848,102.632,23.838,0,148,198,521,460,90,192
79,29848,101.184,23.391,0,145,198,521,460,90,192
80,29848,100.606,22.955,0,143,198,521,460,90,192
81,29848,100.611,22.961,0,143,198,521,460,90,192
82,29848,100.461,22.857,0,142,198,521,460,90,192
83,29848,100.083,23.260,0,148,198,521,460,90,192
84,29848,99.211,23.767,0,147,198,521,460,90,192
85,29848,104.650,26.671,0,160,198,521,460,90,192
