 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,94.842,10.556,72,127,198,521,460,90,192
2,29848,94.000,10.453,70,126,198,521,460,90,192
3,29848,93.203,10.346,73,124,198,521,460,90,192
4,29848,92.849,10.299,73,123,198,521,460,90,192
5,29848,92.160,9.874,72,122,198,521,460,90,192
6,29848,91.923,10.247,68,122,198,521,460,90,192
7,29848,91.923,10.254,68,122,198,521,460,90,192
8,29848,91.817,10.710,66,122,198,521,460,90,192
9,29848,91.957,10.616,66,122,198,521,460,90,192
10,29848,91.879,11.252,67,123,198,521,460,90,192
11,29848,92.032,11.591,67,123,198,521,460,90,192
12,29848,92.391,11.563,66,123,198,521,460,90,192
13,29848,93.082,11.964,66,124,198,521,460,90,192
14,29848,93.835,12.210,66,126,198,521,460,90,192
15,29848,94.097,12.441,66,129,198,521,460,90,192
16,29848,94.353,12.579,66,130,198,521,460,90,192
17,29848,95.380,12.855,66,130,198,521,460,90,192
18,29848,95.302,12.903,66,129,198,521,460,90,192
19,29848,95.276,12.881,66,129,198,521,460,90,192
20,29848,95.395,12.670,66,129,198,521,460,90,192
21,29848,95.388,12.681,66,129,198,521,460,90,192
22,29848,95.542,12.252,65,127,198,521,460,90,192
23,29848,94.805,12.305,62,128,198,521,460,90,192
24,29848,94.811,12.866,61,128,198,521,460,90,192
25,29848,95.031,13.104,61,127,198,521,460,90,192
26,29848,94.800,13.206,60,128,198,521,460,90,192
27,29848,94.656,13.321,60,128,198,521,460,90,192
28,29848,94.477,13.404,60,128,198,521,460,90,192
29,29848,95.005,13.466,59,128,198,521,460,90,192
30,29848,94.936,13.697,59,128,198,521,460,90,192
31,29848,95.162,13.775,60,129,198,521,460,90,192
32,29848,95.312,14.117,60,129,198,521,460,90,192
33,29848,95.730,14.288,60,131,198,521,460,90,192
34,29848,95.814,14.982,60,131,198,521,460,90,192
35,29848,95.797,14.981,60,131,198,521,460,90,192
36,29848,96.541,14.760,60,132,198,521,460,90,192
37,29848,96.912,14.823,60,133,198,521,460,90,192
38,29848,97.938,14.598,60,133,198,521,460,90,192
39,29848,98.483,14.658,61,133,198,521,460,90,192
40,29848,100.068,15.240,62,137,198,521,460,90,192
41,29848,101.764,15.555,64,137,198,521,460,90,192
42,29848,103.596,15.863,65,137,198,521,460,90,192
43,29848,104.182,15.945,65,139,198,521,460,90,192
44,29848,105.335,15.625,66,140,198,521,460,90,192
45,29848,105.982,15.375,66,140,198,521,460,90,192
46,29848,106.338,15.623,66,141,198,521,460,90,192
47,29848,106.427,15.956,66,142,198,521,460,90,192
48,29848,106.467,16.059,66,141,198,521,460,90,192
49,29848,106.471,16.064,66,141,198,521,460,90,192
50,29848,106.794,15.824,66,142,198,521,460,90,192
51,29848,106.882,15.491,68,141,198,521,460,90,192
52,29848,106.847,15.846,68,141,198,521,460,90,192
53,29848,106.885,15.653,68,141,198,521,460,90,192
54,29848,107.141,15.897,69,142,198,521,460,90,192
55,29848,107.023,15.930,68,143,198,521,460,90,192
56,29848,107.264,15.516,66,143,198,521,460,90,192
57,29848,107.348,15.376,66,143,198,521,460,90,192
58,29848,107.176,15.213,66,143,198,521,460,90,192
59,29848,107.072,15.034,66,144,198,521,460,90,192
60,29848,106.803,14.856,65,145,198,521,460,90,192
61,29848,106.613,14.031,68,145,198,521,460,90,192
62,29848,107.056,14.169,67,144,198,521,460,90,192
63,29848,107.085,14.713,67,144,198,521,460,90,192
64,29848,107.094,14.711,67,144,198,521,460,90,192
65,29848,106.322,14.220,66,143,198,521,460,90,192
66,29848,106.477,14.386,65,144,198,521,460,90,192
67,29848,105.952,14.050,65,143,198,521,460,90,192
68,29848,104.908,12.943,68,142,198,521,460,90,192
69,29848,104.665,13.092,68,142,198,521,460,90,192
70,29848,104.480,13.607,67,142,198,521,460,90,192
71,29848,104.396,13.199,67,139,198,521,460,90,192
72,29848,103.771,13.034,67,139,198,521,460,90,192
73,29848,103.137,13.102,67,139,198,521,460,90,192
74,29848,102.529,12.745,67,138,198,521,460,90,192
75,29848,101.819,12.300,67,139,198,521,460,90,192
76,29848,101.336,12.022,67,139,198,521,460,90,192
77,29848,100.647,11.876,67,138,198,521,460,90,192
78,29848,100.643,11.876,67,138,198,521,460,90,192
79,29848,99.936,11.409,67,137,198,521,460,90,192
80,29848,99.568,11.416,68,136,198,521,460,90,192
81,29848,98.789,11.037,68,135,198,521,460,90,192
82,29848,98.495,11.488,67,135,198,521,460,90,192
83,29848,97.656,11.440,67,136,198,521,460,90,192
84,29848,97.322,11.489,66,134,198,521,460,90,192
85,29848,96.796,11.424,66,134,198,521,460,90,192
86,29848,96.318,11.567,65,134,198,521,460,90,192
87,29848,96.911,12.019,64,134,198,521,460,90,192
88,29848,96.887,13.065,65,134,198,521,460,90,192
89,29848,97.000,13.358,64,134,198,521,460,90,192
90,29848,96.220,13.305,65,132,198,521,460,90,192
91,29848,95.875,13.706,63,132,198,521,460,90,192
92,29848,95.873,13.709,63,132,198,521,460,90,192
93,29848,95.510,13.175,63,129,198,521,460,90,192
94,29848,95.583,13.865,62,130,198,521,460,90,192
95,29848,95.388,14.263,62,130,198,521,460,90,192
96,29848,95.102,14.270,62,129,198,521,460,90,192
97,29848,94.980,14.506,61,128,198,521,460,90,192
98,29848,94.448,14.163,61,128,198,521,460,90,192
99,29848,93.249,13.353,61,130,198,521,460,90,192
100,29848,92.939,13.029,61,126,198,521,460,90,192
101,29848,93.009,13.160,61,126,198,521,460,90,192
102,29848,93.155,13.745,61,127,198,521,460,90,192
103,29848,93.387,13.741,62,126,198,521,460,90,192
104,29848,94.071,13.863,62,127,198,521,460,90,192
105,29848,94.849,14.184,62,128,198,521,460,90,192
106,29848,94.845,14.180,62,128,198,521,460,90,192
107,29848,95.420,13.938,63,128,198,521,460,90,192
108,29848,95.030,13.859,62,128,198,521,460,90,192
109,29848,95.656,13.397,61,131,198,521,460,90,192
110,29848,95.628,13.607,61,131,198,521,460,90,192
111,29848,96.231,13.840,61,131,198,521,460,90,192
112,29848,96.857,14.524,61,132,198,521,460,90,192
113,29848,96.934,14.422,61,133,198,521,460,90,192
114,29848,97.647,14.664,61,133,198,521,460,90,192
115,29848,97.747,14.577,61,133,198,521,460,90,192
116,29848,98.442,14.892,62,134,198,521,460,90,192
117,29848,98.969,15.117,62,133,198,521,460,90,192
118,29848,98.915,14.936,62,134,198,521,460,90,192
119,29848,99.518,15.322,61,134,198,521,460,90,192
120,29848,99.561,15.188,61,134,198,521,460,90,192
121,29848,99.556,15.176,61,134,198,521,460,90,192
122,29848,99.612,14.761,61,134,198,521,460,90,192
123,29848,99.551,14.479,62,134,198,521,460,90,192
124,29848,99.354,14.193,62,134,198,521,460,90,192
125,29848,99.285,14.047,62,134,198,521,460,90,192
126,29848,99.264,13.845,62,133,198,521,460,90,192
127,29848,99.787,13.502,63,133,198,521,460,90,192
128,29848,100.701,14.068,66,134,198,521,460,90,192
129,29848,101.492,14.096,66,136,198,521,460,90,192
130,29848,102.799,13.379,67,136,198,521,460,90,192
131,29848,103.831,14.381,66,139,198,521,460,90,192
132,29848,105.590,14.882,70,139,198,521,460,90,192
133,29848,107.729,15.251,69,141,198,521,460,90,192
134,29848,109.352,15.487,69,141,198,521,460,90,192
135,29848,109.355,15.484,69,140,198,521,460,90,192
136,29848,110.134,16.437,68,144,198,521,460,90,192
137,29848,110.885,16.099,68,144,198,521,460,90,192
138,29848,111.821,15.907,69,148,198,521,460,90,192
139,29848,112.311,16.011,71,146,198,521,460,90,192
140,29848,112.846,16.739,71,147,198,521,460,90,192
141,29848,112.906,16.701,69,147,198,521,460,90,192
142,29848,113.081,16.705,68,148,198,521,460,90,192
143,29848,113.035,16.662,68,148,198,521,460,90,192
144,29848,113.176,16.114,68,147,198,521,460,90,192
145,29848,113.035,15.899,67,147,198,521,460,90,192
146,29848,112.799,15.458,71,147,198,521,460,90,192
147,29848,112.821,15.312,72,147,198,521,460,90,192
148,29848,112.818,15.321,72,147,198,521,460,90,192
149,29848,112.817,15.321,72,147,198,521,460,90,192
