 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,67.215,12.890,27,96,198,521,460,90,192
2,29848,67.576,13.203,30,97,198,521,460,90,192
3,29848,67.605,13.211,30,97,198,521,460,90,192
4,29848,67.612,13.207,30,97,198,521,460,90,192
5,29848,68.064,13.220,30,98,198,521,460,90,192
6,29848,68.484,13.336,29,100,198,521,460,90,192
7,29848,68.930,13.442,30,102,198,521,460,90,192
8,29848,69.356,13.460,32,102,198,521,460,90,192
9,29848,70.098,13.550,32,103,198,521,460,90,192
10,29848,70.650,13.880,32,107,198,521,460,90,192
11,29848,70.546,13.502,32,104,198,521,460,90,192
12,29848,70.533,13.483,32,104,198,521,460,90,192
13,29848,69.874,13.199,33,103,198,521,460,90,192
14,29848,68.390,12.842,31,103,198,521,460,90,192
15,29848,67.168,12.555,31,97,198,521,460,90,192
16,29848,65.758,12.047,31,96,198,521,460,90,192
17,29848,64.136,11.984,27,92,198,521,460,90,192
18,29848,63.305,11.764,26,92,198,521,460,90,192
19,29848,63.293,11.766,26,92,198,521,460,90,192
20,29848,62.328,11.461,27,89,198,521,460,90,192
21,29848,61.609,11.363,26,86,198,521,460,90,192
22,29848,61.080,11.490,27,88,198,521,460,90,192
23,29848,60.979,11.532,26,90,198,521,460,90,192
24,29848,61.277,11.676,26,90,198,521,460,90,192
25,29848,61.516,11.659,27,91,198,521,460,90,192
26,29848,61.988,11.782,26,91,198,521,460,90,192
27,29848,62.002,11.785,26,91,198,521,460,90,192
28,29848,62.323,11.967,27,91,198,521,460,90,192
29,29848,62.677,11.982,26,93,198,521,460,90,192
30,29848,63.469,12.204,25,95,198,521,460,90,192
31,29848,63.911,12.459,26,95,198,521,460,90,192
32,29848,64.568,12.693,27,96,198,521,460,90,192
33,29848,64.789,12.812,27,97,198,521,460,90,192
34,29848,65.088,12.976,26,97,198,521,460,90,192
35,29848,65.096,12.975,26,97,198,521,460,90,192
36,29848,65.043,13.036,25,97,198,521,460,90,192
37,29848,65.466,13.126,26,98,198,521,460,90,192
38,29848,65.484,13.210,25,99,198,521,460,90,192
39,29848,65.521,13.203,27,98,198,521,460,90,192
40,29848,65.511,13.316,26,96,198,521,460,90,192
41,29848,65.350,13.478,26,97,198,521,460,90,192
42,29848,65.374,13.475,26,97,198,521,460,90,192
43,29848,65.767,13.585,25,98,198,521,460,90,192
44,29848,65.220,13.283,25,97,198,521,460,90,192
45,29848,64.436,13.060,25,96,198,521,460,90,192
46,29848,62.852,12.519,25,93,198,521,460,90,192
47,29848,61.028,12.031,26,90,198,521,460,90,192
48,29848,59.412,11.820,24,86,198,521,460,90,192
49,29848,58.236,11.621,26,85,198,521,460,90,192
50,29848,58.236,11.616,26,85,198,521,460,90,192
51,29848,57.089,11.521,23,83,198,521,460,90,192
52,29848,56.080,11.080,26,81,198,521,460,90,192
53,29848,55.568,10.878,26,80,198,521,460,90,192
54,29848,55.040,10.695,25,79,198,521,460,90,192
55,29848,55.065,10.409,27,79,198,521,460,90,192
56,29848,55.338,10.668,26,81,198,521,460,90,192
57,29848,55.895,10.968,23,81,198,521,460,90,192
58,29848,55.901,10.974,23,81,198,521,460,90,192
59,29848,56.416,11.100,24,82,198,521,460,90,192
60,29848,56.709,11.260,25,84,198,521,460,90,192
61,29848,57.270,11.593,26,86,198,521,460,90,192
62,29848,58.458,11.928,27,86,198,521,460,90,192
63,29848,59.168,12.144,26,87,198,521,460,90,192
64,29848,59.998,12.403,27,87,198,521,460,90,192
65,29848,60.811,12.616,26,89,198,521,460,90,192
66,29848,60.780,12.616,26,89,198,521,460,90,192
67,29848,61.364,12.869,29,90,198,521,460,90,192
68,29848,62.223,12.988,27,91,198,521,460,90,192
69,29848,62.922,13.319,29,93,198,521,460,90,192
70,29848,63.780,13.495,29,97,198,521,460,90,192
71,29848,64.299,13.496,27,97,198,521,460,90,192
72,29848,65.201,13.514,27,98,198,521,460,90,192
73,29848,65.203,13.519,27,98,198,521,460,90,192
74,29848,65.349,13.464,27,97,198,521,460,90,192
75,29848,65.262,13.131,28,98,198,521,460,90,192
76,29848,64.512,12.779,25,94,198,521,460,90,192
77,29848,63.351,12.486,27,91,198,521,460,90,192
78,29848,62.029,12.103,25,88,198,521,460,90,192
79,29848,60.635,11.980,27,88,198,521,460,90,192
80,29848,59.479,11.726,27,84,198,521,460,90,192
81,29848,59.475,11.726,27,84,198,521,460,90,192
82,29848,58.285,11.537,26,85,198,521,460,90,192
83,29848,57.952,11.581,25,86,198,521,460,90,192
84,29848,57.590,11.651,23,84,198,521,460,90,192
85,29848,57.672,11.767,24,86,198,521,460,90,192
86,29848,59.761,12.291,25,85,198,521,460,90,192
87,29848,65.177,13.615,26,95,198,521,460,90,192
88,29848,68.939,14.692,32,107,198,521,460,90,192
89,29848,68.943,14.698,32,107,198,521,460,90,192
90,29848,70.920,14.942,32,113,198,521,460,90,192
91,29848,72.529,14.889,30,118,198,521,460,90,192
92,29848,72.903,14.667,32,120,198,521,460,90,192
93,29848,72.487,14.238,33,119,198,521,460,90,192
94,29848,72.192,14.037,31,117,198,521,460,90,192
95,29848,71.367,13.789,30,110,198,521,460,90,192
96,29848,71.361,13.790,29,110,198,521,460,90,192
97,29848,70.149,13.433,28,105,198,521,460,90,192
98,29848,68.811,12.917,30,99,198,521,460,90,192
99,29848,67.350,12.637,29,100,198,521,460,90,192
100,29848,66.237,12.009,30,94,198,521,460,90,192
101,29848,64.554,11.846,30,92,198,521,460,90,192
102,29848,63.367,11.496,29,89,198,521,460,90,192
103,29848,62.671,11.186,29,90,198,521,460,90,192
104,29848,62.663,11.184,30,90,198,521,460,90,192
105,29848,62.164,11.191,30,86,198,521,460,90,192
106,29848,62.073,11.251,31,87,198,521,460,90,192
107,29848,62.318,11.538,31,90,198,521,460,90,192
108,29848,62.987,11.872,31,96,198,521,460,90,192
109,29848,69.438,12.893,30,98,198,521,460,90,192
110,29848,77.193,15.311,31,117,198,521,460,90,192
111,29848,80.703,16.418,32,132,198,521,460,90,192
112,29848,80.706,16.413,32,132,198,521,460,90,192
113,29848,81.721,16.083,34,131,198,521,460,90,192
114,29848,81.034,16.163,31,129,198,521,460,90,192
115,29848,79.834,15.797,31,125,198,521,460,90,192
116,29848,78.581,15.465,31,123,198,521,460,90,192
117,29848,77.034,15.010,31,124,198,521,460,90,192
118,29848,75.505,14.624,31,120,198,521,460,90,192
119,29848,75.498,14.620,31,120,198,521,460,90,192
120,29848,73.837,13.936,30,112,198,521,460,90,192
121,29848,72.326,13.664,31,109,198,521,460,90,192
122,29848,70.900,13.380,31,108,198,521,460,90,192
123,29848,69.436,12.833,32,103,198,521,460,90,192
124,29848,67.410,12.230,33,96,198,521,460,90,192
125,29848,65.449,11.882,27,91,198,521,460,90,192
126,29848,64.148,11.499,29,89,198,521,460,90,192
127,29848,64.146,11.502,29,89,198,521,460,90,192
128,29848,63.470,11.410,30,89,198,521,460,90,192
129,29848,63.156,11.457,30,93,198,521,460,90,192
130,29848,63.251,11.653,30,95,198,521,460,90,192
131,29848,64.072,12.103,31,94,198,521,460,90,192
132,29848,67.202,13.047,30,109,198,521,460,90,192
133,29848,75.448,13.315,33,104,198,521,460,90,192
134,29848,83.632,17.213,34,130,198,521,460,90,192
135,29848,83.635,17.213,34,130,198,521,460,90,192
136,29848,86.057,18.520,38,143,198,521,460,90,192
137,29848,86.657,18.464,36,146,198,521,460,90,192
138,29848,85.777,18.402,36,146,198,521,460,90,192
139,29848,84.529,17.876,35,141,198,521,460,90,192
140,29848,83.208,17.132,35,135,198,521,460,90,192
141,29848,81.886,16.628,36,133,198,521,460,90,192
142,29848,81.883,16.630,36,133,198,521,460,90,192
143,29848,80.245,16.193,34,134,198,521,460,90,192
144,29848,79.012,15.544,32,125,198,521,460,90,192
145,29848,76.829,14.857,35,117,198,521,460,90,192
146,29848,75.012,14.392,35,115,198,521,460,90,192
147,29848,73.200,13.869,31,106,198,521,460,90,192
148,29848,71.360,13.296,30,101,198,521,460,90,192
149,29848,69.118,12.809,29,98,198,521,460,90,192
150,29848,69.113,12.808,29,98,198,521,460,90,192
151,29848,67.034,12.234,30,96,198,521,460,90,192
152,29848,65.193,11.865,29,91,198,521,460,90,192
153,29848,63.751,11.485,27,88,198,521,460,90,192
154,29848,62.847,11.386,27,86,198,521,460,90,192
155,29848,62.713,11.281,29,87,198,521,460,90,192
156,29848,63.196,11.490,27,89,198,521,460,90,192
157,29848,64.190,12.032,27,91,198,521,460,90,192
158,29848,64.187,12.037,27,91,198,521,460,90,192
159,29848,69.152,12.539,29,98,198,521,460,90,192
160,29848,76.980,14.616,30,115,198,521,460,90,192
161,29848,80.899,16.390,34,131,198,521,460,90,192
162,29848,82.358,16.515,35,134,198,521,460,90,192
163,29848,82.223,17.263,31,142,198,521,460,90,192
164,29848,81.186,17.413,31,137,198,521,460,90,192
165,29848,80.600,17.200,32,136,198,521,460,90,192
166,29848,80.584,17.198,32,136,198,521,460,90,192
167,29848,79.161,16.507,31,131,198,521,460,90,192
168,29848,77.764,15.874,31,124,198,521,460,90,192
169,29848,76.167,15.271,31,121,198,521,460,90,192
170,29848,75.029,14.652,30,117,198,521,460,90,192
171,29848,73.890,14.393,30,119,198,521,460,90,192
172,29848,73.312,14.197,31,113,198,521,460,90,192
173,29848,73.307,14.204,31,113,198,521,460,90,192
174,29848,72.094,14.032,30,108,198,521,460,90,192
175,29848,71.285,13.739,28,106,198,521,460,90,192
176,29848,70.391,13.552,26,103,198,521,460,90,192
177,29848,69.929,13.340,30,100,198,521,460,90,192
178,29848,69.721,13.343,27,100,198,521,460,90,192
179,29848,70.029,13.527,27,98,198,521,460,90,192
180,29848,70.497,13.675,29,99,198,521,460,90,192
181,29848,70.489,13.680,30,99,198,521,460,90,192
182,29848,71.133,13.950,30,102,198,521,460,90,192
183,29848,71.537,13.973,29,103,198,521,460,90,192
184,29848,71.580,13.870,27,102,198,521,460,90,192
185,29848,71.307,13.928,26,100,198,521,460,90,192
186,29848,71.350,13.786,30,101,198,521,460,90,192
187,29848,71.882,13.887,30,102,198,521,460,90,192
188,29848,72.353,13.801,30,104,198,521,460,90,192
189,29848,72.347,13.799,30,104,198,521,460,90,192
190,29848,72.054,13.841,29,104,198,521,460,90,192
191,29848,71.763,13.840,30,105,198,521,460,90,192
192,29848,71.734,13.806,31,106,198,521,460,90,192
193,29848,71.681,13.746,31,105,198,521,460,90,192
194,29848,71.463,13.720,31,103,198,521,460,90,192
195,29848,71.424,13.852,31,104,198,521,460,90,192
196,29848,71.421,13.848,31,104,198,521,460,90,192
197,29848,71.522,13.920,31,104,198,521,460,90,192
198,29848,71.514,13.917,30,104,198,521,460,90,192
199,29848,71.701,13.877,32,105,198,521,460,90,192
200,29848,71.772,13.855,28,106,198,521,460,90,192
201,29848,71.601,13.641,26,103,198,521,460,90,192
202,29848,70.761,13.406,29,101,198,521,460,90,192
203,29848,69.682,13.198,28,100,198,521,460,90,192
204,29848,69.677,13.202,29,100,198,521,460,90,192
205,29848,68.629,12.960,26,98,198,521,460,90,192
206,29848,67.814,12.674,28,95,198,521,460,90,192
207,29848,66.757,12.491,29,92,198,521,460,90,192
208,29848,66.072,12.378,29,92,198,521,460,90,192
209,29848,65.349,12.049,29,91,198,521,460,90,192
210,29848,65.106,11.939,30,90,198,521,460,90,192
211,29848,65.175,11.942,27,92,198,521,460,90,192
212,29848,65.173,11.940,27,92,198,521,460,90,192
213,29848,65.377,11.784,27,92,198,521,460,90,192
214,29848,65.541,11.784,29,93,198,521,460,90,192
215,29848,65.811,11.903,29,95,198,521,460,90,192
216,29848,66.092,12.083,29,94,198,521,460,90,192
217,29848,66.352,12.247,27,96,198,521,460,90,192
218,29848,66.909,12.369,27,96,198,521,460,90,192
219,29848,66.911,12.366,27,96,198,521,460,90,192
220,29848,68.661,12.843,28,97,198,521,460,90,192
221,29848,71.521,13.634,29,103,198,521,460,90,192
222,29848,74.233,14.464,27,116,198,521,460,90,192
223,29848,75.213,14.396,29,117,198,521,460,90,192
224,29848,75.611,14.809,29,118,198,521,460,90,192
225,29848,75.719,14.704,29,118,198,521,460,90,192
226,29848,75.174,14.665,29,117,198,521,460,90,192
227,29848,75.171,14.664,29,117,198,521,460,90,192
228,29848,74.292,14.846,29,114,198,521,460,90,192
229,29848,72.686,14.379,27,109,198,521,460,90,192
230,29848,71.440,13.739,30,106,198,521,460,90,192
231,29848,70.039,13.263,29,104,198,521,460,90,192
232,29848,68.575,12.971,29,104,198,521,460,90,192
233,29848,67.306,12.672,29,98,198,521,460,90,192
234,29848,65.667,12.497,27,96,198,521,460,90,192
235,29848,65.664,12.498,27,96,198,521,460,90,192
236,29848,64.384,12.033,29,91,198,521,460,90,192
237,29848,62.823,11.819,28,89,198,521,460,90,192
238,29848,61.729,11.452,27,86,198,521,460,90,192
239,29848,60.691,11.343,26,86,198,521,460,90,192
240,29848,59.975,11.278,25,85,198,521,460,90,192
241,29848,59.694,11.253,26,86,198,521,460,90,192
242,29848,58.037,10.778,26,87,198,521,460,90,192
