 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,71.976,15.964,40,111,198,521,460,90,192
2,29848,78.616,19.597,39,130,198,521,460,90,192
3,29848,85.485,23.037,41,134,198,521,460,90,192
4,29848,90.113,24.622,42,140,198,521,460,90,192
5,29848,92.723,25.591,41,146,198,521,460,90,192
6,29848,94.079,26.498,42,148,198,521,460,90,192
7,29848,94.605,27.005,41,149,198,521,460,90,192
8,29848,94.615,27.011,41,149,198,521,460,90,192
9,29848,94.631,26.583,43,147,198,521,460,90,192
10,29848,92.734,25.277,41,145,198,521,460,90,192
11,29848,90.748,24.389,42,144,198,521,460,90,192
12,29848,89.425,23.656,41,140,198,521,460,90,192
13,29848,89.157,23.075,40,139,198,521,460,90,192
14,29848,88.461,22.337,40,136,198,521,460,90,192
15,29848,87.425,21.757,41,133,198,521,460,90,192
16,29848,86.221,21.143,41,132,198,521,460,90,192
17,29848,84.940,20.263,40,129,198,521,460,90,192
18,29848,83.710,19.622,41,126,198,521,460,90,192
19,29848,82.417,18.866,40,124,198,521,460,90,192
20,29848,81.906,18.003,40,114,198,521,460,90,192
21,29848,80.589,17.213,40,118,198,521,460,90,192
22,29848,80.602,17.221,40,118,198,521,460,90,192
23,29848,79.043,16.590,40,112,198,521,460,90,192
24,29848,77.194,15.948,39,106,198,521,460,90,192
25,29848,75.575,15.490,38,107,198,521,460,90,192
26,29848,74.786,14.931,38,102,198,521,460,90,192
27,29848,73.834,14.430,38,100,198,521,460,90,192
28,29848,72.191,13.787,40,101,198,521,460,90,192
29,29848,71.424,13.066,39,96,198,521,460,90,192
30,29848,70.496,12.632,40,94,198,521,460,90,192
31,29848,69.228,12.215,37,92,198,521,460,90,192
32,29848,67.402,11.963,37,89,198,521,460,90,192
33,29848,65.719,11.872,37,88,198,521,460,90,192
34,29848,65.183,12.388,39,90,198,521,460,90,192
