 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,59.362,9.321,24,76,198,521,460,90,192
2,29848,57.461,8.952,23,75,198,521,460,90,192
3,29848,57.456,8.947,24,75,198,521,460,90,192
4,29848,55.776,8.671,22,71,198,521,460,90,192
5,29848,54.504,8.343,22,69,198,521,460,90,192
6,29848,53.367,8.283,22,68,198,521,460,90,192
7,29848,52.676,8.250,21,68,198,521,460,90,192
8,29848,52.323,8.558,22,69,198,521,460,90,192
9,29848,52.222,9.026,21,71,198,521,460,90,192
10,29848,58.370,11.252,21,78,198,521,460,90,192
11,29848,58.390,11.259,21,79,198,521,460,90,192
12,29848,66.321,12.932,23,89,198,521,460,90,192
13,29848,71.176,14.010,25,100,198,521,460,90,192
14,29848,73.030,15.213,25,104,198,521,460,90,192
15,29848,73.394,15.707,24,105,198,521,460,90,192
16,29848,73.083,15.544,26,106,198,521,460,90,192
17,29848,71.074,15.034,26,103,198,521,460,90,192
18,29848,71.080,15.038,26,103,198,521,460,90,192
19,29848,70.372,14.656,25,102,198,521,460,90,192
20,29848,70.031,14.241,25,100,198,521,460,90,192
21,29848,69.619,13.712,25,97,198,521,460,90,192
22,29848,68.972,13.141,25,94,198,521,460,90,192
23,29848,68.410,12.585,25,93,198,521,460,90,192
24,29848,67.800,12.245,25,89,198,521,460,90,192
25,29848,66.732,11.821,25,89,198,521,460,90,192
26,29848,66.746,11.816,25,89,198,521,460,90,192
27,29848,65.657,11.322,24,84,198,521,460,90,192
28,29848,64.461,10.673,25,82,198,521,460,90,192
29,29848,63.150,10.020,24,81,198,521,460,90,192
30,29848,61.572,9.571,23,78,198,521,460,90,192
31,29848,60.017,9.307,22,77,198,521,460,90,192
32,29848,58.233,8.828,24,72,198,521,460,90,192
33,29848,56.507,8.502,23,71,198,521,460,90,192
34,29848,56.522,8.495,23,71,198,521,460,90,192
35,29848,54.991,8.216,22,69,198,521,460,90,192
36,29848,54.090,8.183,23,70,198,521,460,90,192
37,29848,53.567,8.322,20,70,198,521,460,90,192
38,29848,53.294,8.483,21,71,198,521,460,90,192
39,29848,58.437,10.605,22,76,198,521,460,90,192
40,29848,66.597,12.479,22,88,198,521,460,90,192
41,29848,66.614,12.470,22,88,198,521,460,90,192
42,29848,71.413,13.514,24,100,198,521,460,90,192
43,29848,73.645,14.606,25,105,198,521,460,90,192
44,29848,74.188,15.118,25,105,198,521,460,90,192
45,29848,74.233,15.116,25,104,198,521,460,90,192
46,29848,72.885,14.762,25,103,198,521,460,90,192
47,29848,71.919,14.284,25,100,198,521,460,90,192
48,29848,71.197,13.917,25,99,198,521,460,90,192
49,29848,71.206,13.923,25,99,198,521,460,90,192
50,29848,70.542,13.461,25,98,198,521,460,90,192
51,29848,69.996,12.893,25,95,198,521,460,90,192
52,29848,69.259,12.483,25,92,198,521,460,90,192
53,29848,68.550,11.895,25,90,198,521,460,90,192
