 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,112.860,29.891,44,182,198,521,460,90,192
2,29848,111.916,29.545,44,177,198,521,460,90,192
3,29848,111.299,29.048,44,175,198,521,460,90,192
4,29848,110.412,28.430,39,171,198,521,460,90,192
5,29848,109.287,28.098,40,170,198,521,460,90,192
6,29848,108.117,27.591,39,168,198,521,460,90,192
7,29848,107.118,27.085,39,166,198,521,460,90,192
8,29848,105.608,26.549,40,166,198,521,460,90,192
9,29848,104.126,26.025,41,164,198,521,460,90,192
10,29848,102.728,25.268,41,158,198,521,460,90,192
11,29848,101.535,24.748,41,152,198,521,460,90,192
12,29848,99.868,23.983,41,151,198,521,460,90,192
13,29848,98.409,23.065,41,147,198,521,460,90,192
14,29848,97.024,22.199,40,146,198,521,460,90,192
15,29848,95.384,21.547,40,144,198,521,460,90,192
16,29848,93.766,20.647,41,141,198,521,460,90,192
17,29848,92.282,19.791,40,137,198,521,460,90,192
18,29848,90.965,19.201,40,131,198,521,460,90,192
19,29848,89.549,18.742,38,128,198,521,460,90,192
20,29848,88.688,18.319,38,128,198,521,460,90,192
21,29848,87.819,17.975,37,127,198,521,460,90,192
22,29848,87.410,17.853,35,125,198,521,460,90,192
23,29848,87.119,17.683,37,125,198,521,460,90,192
24,29848,87.020,17.772,39,122,198,521,460,90,192
25,29848,86.830,17.904,39,124,198,521,460,90,192
26,29848,86.611,18.044,39,126,198,521,460,90,192
27,29848,86.762,18.260,40,127,198,521,460,90,192
28,29848,87.316,18.556,40,130,198,521,460,90,192
29,29848,89.466,19.889,39,139,198,521,460,90,192
30,29848,94.231,22.210,39,155,198,521,460,90,192
31,29848,101.628,25.487,35,161,198,521,460,90,192
32,29848,107.542,28.548,38,180,198,521,460,90,192
33,29848,110.031,30.077,39,178,198,521,460,90,192
34,29848,111.053,30.657,38,181,198,521,460,90,192
35,29848,112.127,30.794,34,185,198,521,460,90,192
36,29848,112.127,30.776,34,185,198,521,460,90,192
37,29848,112.736,31.140,37,185,198,521,460,90,192
38,29848,112.723,31.260,38,184,198,521,460,90,192
39,29848,112.164,30.438,38,180,198,521,460,90,192
40,29848,111.369,29.683,37,177,198,521,460,90,192
41,29848,110.964,29.292,40,175,198,521,460,90,192
42,29848,109.953,28.622,41,171,198,521,460,90,192
43,29848,108.899,28.190,43,169,198,521,460,90,192
44,29848,107.680,27.556,41,166,198,521,460,90,192
45,29848,106.499,26.934,41,165,198,521,460,90,192
46,29848,105.162,26.475,41,164,198,521,460,90,192
47,29848,103.897,25.778,42,162,198,521,460,90,192
48,29848,102.347,25.241,42,160,198,521,460,90,192
49,29848,100.594,24.720,42,160,198,521,460,90,192
50,29848,97.414,23.025,40,146,198,521,460,90,192
51,29848,95.564,22.384,41,144,198,521,460,90,192
52,29848,94.007,21.383,41,142,198,521,460,90,192
53,29848,92.214,20.724,41,137,198,521,460,90,192
54,29848,90.547,19.871,41,137,198,521,460,90,192
55,29848,89.180,19.028,40,128,198,521,460,90,192
56,29848,87.782,18.378,40,126,198,521,460,90,192
57,29848,86.454,18.019,39,122,198,521,460,90,192
58,29848,85.225,17.635,40,123,198,521,460,90,192
59,29848,84.557,17.421,39,120,198,521,460,90,192
60,29848,83.692,17.184,38,121,198,521,460,90,192
61,29848,83.148,17.089,37,120,198,521,460,90,192
62,29848,82.963,17.168,39,118,198,521,460,90,192
63,29848,82.626,17.241,40,118,198,521,460,90,192
64,29848,82.413,17.234,39,118,198,521,460,90,192
65,29848,82.180,17.446,39,118,198,521,460,90,192
66,29848,82.263,17.632,39,118,198,521,460,90,192
67,29848,82.559,17.697,39,119,198,521,460,90,192
68,29848,83.703,18.344,39,129,198,521,460,90,192
69,29848,85.658,19.509,38,144,198,521,460,90,192
70,29848,89.375,21.091,39,140,198,521,460,90,192
71,29848,95.044,24.149,40,157,198,521,460,90,192
72,29848,99.538,26.798,42,169,198,521,460,90,192
73,29848,101.586,28.189,40,165,198,521,460,90,192
74,29848,102.772,28.988,40,166,198,521,460,90,192
75,29848,103.596,29.402,40,172,198,521,460,90,192
76,29848,107.978,30.271,46,181,198,521,460,90,192
77,29848,108.228,30.348,45,182,198,521,460,90,192
78,29848,107.926,29.672,44,181,198,521,460,90,192
79,29848,106.947,28.564,44,174,198,521,460,90,192
80,29848,105.553,27.868,45,169,198,521,460,90,192
81,29848,104.663,27.208,44,163,198,521,460,90,192
82,29848,103.883,26.645,41,161,198,521,460,90,192
