 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,125.504,25.628,67,180,198,521,460,90,192
2,29848,125.938,25.178,70,179,198,521,460,90,192
3,29848,124.788,25.095,69,175,198,521,460,90,192
4,29848,123.846,25.305,68,175,198,521,460,90,192
5,29848,123.556,25.475,67,175,198,521,460,90,192
6,29848,123.552,25.484,67,175,198,521,460,90,192
7,29848,123.773,25.711,67,177,198,521,460,90,192
8,29848,123.794,25.769,67,177,198,521,460,90,192
9,29848,124.120,25.869,67,177,198,521,460,90,192
10,29848,123.996,26.013,68,177,198,521,460,90,192
11,29848,123.651,25.996,69,177,198,521,460,90,192
12,29848,123.476,25.989,67,177,198,521,460,90,192
13,29848,123.475,25.987,67,177,198,521,460,90,192
14,29848,123.109,26.087,66,177,198,521,460,90,192
15,29848,122.745,26.446,65,176,198,521,460,90,192
16,29848,122.528,26.531,64,174,198,521,460,90,192
17,29848,122.164,26.663,66,174,198,521,460,90,192
18,29848,121.806,26.687,66,174,198,521,460,90,192
19,29848,121.181,26.476,66,174,198,521,460,90,192
20,29848,120.387,26.686,64,175,198,521,460,90,192
21,29848,120.392,26.680,64,175,198,521,460,90,192
22,29848,120.075,26.413,66,174,198,521,460,90,192
23,29848,115.546,25.769,64,170,198,521,460,90,192
24,29848,114.758,25.571,62,167,198,521,460,90,192
25,29848,110.214,25.490,59,159,198,521,460,90,192
26,29848,109.253,25.331,58,155,198,521,460,90,192
27,29848,108.000,25.412,57,155,198,521,460,90,192
28,29848,105.710,24.750,54,151,198,521,460,90,192
29,29848,105.711,24.745,54,151,198,521,460,90,192
30,29848,104.502,23.707,55,150,198,521,460,90,192
31,29848,109.825,24.465,56,159,198,521,460,90,192
32,29848,119.033,27.235,60,175,198,521,460,90,192
33,29848,129.936,28.235,67,184,198,521,460,90,192
34,29848,133.081,28.216,71,184,198,521,460,90,192
35,29848,133.952,27.989,74,185,198,521,460,90,192
36,29848,133.937,27.973,74,184,198,521,460,90,192
37,29848,133.851,27.620,73,185,198,521,460,90,192
38,29848,132.257,27.723,72,184,198,521,460,90,192
39,29848,128.676,27.739,67,184,198,521,460,90,192
40,29848,128.812,27.855,68,183,198,521,460,90,192
41,29848,128.965,27.911,68,183,198,521,460,90,192
