 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,98.120,12.775,71,142,198,521,460,90,192
2,29848,97.285,11.961,71,140,198,521,460,90,192
3,29848,95.970,11.304,68,135,198,521,460,90,192
4,29848,94.456,10.800,66,127,198,521,460,90,192
5,29848,93.331,10.597,65,125,198,521,460,90,192
6,29848,92.329,10.262,67,123,198,521,460,90,192
7,29848,91.304,10.235,66,124,198,521,460,90,192
8,29848,90.665,10.020,66,122,198,521,460,90,192
9,29848,90.645,10.013,66,122,198,521,460,90,192
10,29848,89.433,9.892,66,121,198,521,460,90,192
11,29848,88.455,9.657,64,119,198,521,460,90,192
12,29848,87.813,9.254,65,112,198,521,460,90,192
13,29848,86.588,9.322,63,111,198,521,460,90,192
14,29848,85.977,9.141,63,111,198,521,460,90,192
15,29848,85.681,8.845,62,107,198,521,460,90,192
16,29848,85.567,8.848,60,110,198,521,460,90,192
17,29848,85.575,8.838,60,110,198,521,460,90,192
18,29848,85.362,8.875,61,111,198,521,460,90,192
19,29848,85.457,8.989,60,116,198,521,460,90,192
20,29848,89.402,9.322,67,121,198,521,460,90,192
21,29848,97.108,11.640,67,132,198,521,460,90,192
22,29848,101.448,14.275,67,152,198,521,460,90,192
23,29848,102.306,14.210,67,155,198,521,460,90,192
24,29848,102.303,14.195,67,155,198,521,460,90,192
25,29848,101.969,13.751,71,158,198,521,460,90,192
26,29848,101.075,13.519,72,150,198,521,460,90,192
27,29848,99.680,12.986,71,143,198,521,460,90,192
28,29848,99.506,13.016,71,146,198,521,460,90,192
29,29848,98.579,12.907,67,146,198,521,460,90,192
30,29848,98.000,12.747,66,144,198,521,460,90,192
31,29848,98.033,12.964,68,145,198,521,460,90,192
32,29848,98.024,12.972,68,145,198,521,460,90,192
33,29848,97.372,12.916,67,142,198,521,460,90,192
34,29848,96.650,12.901,67,142,198,521,460,90,192
35,29848,96.121,12.742,67,139,198,521,460,90,192
36,29848,95.410,12.316,66,137,198,521,460,90,192
37,29848,94.859,12.042,64,137,198,521,460,90,192
38,29848,93.831,11.674,65,137,198,521,460,90,192
39,29848,92.734,11.233,64,133,198,521,460,90,192
40,29848,92.740,11.227,64,133,198,521,460,90,192
41,29848,91.775,10.900,64,126,198,521,460,90,192
42,29848,90.829,10.524,62,122,198,521,460,90,192
43,29848,89.931,10.267,64,118,198,521,460,90,192
44,29848,88.794,10.067,64,116,198,521,460,90,192
