 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,90.335,10.240,2,109,198,521,460,90,192
2,29848,90.315,10.238,2,109,198,521,460,90,192
3,29848,90.150,10.166,2,110,198,521,460,90,192
4,29848,90.142,10.146,2,110,198,521,460,90,192
5,29848,97.833,10.470,4,119,198,521,460,90,192
6,29848,100.207,10.907,4,121,198,521,460,90,192
7,29848,102.052,10.511,4,122,198,521,460,90,192
8,29848,103.989,10.060,4,123,198,521,460,90,192
9,29848,103.987,10.054,4,123,198,521,460,90,192
10,29848,103.154,9.576,4,125,198,521,460,90,192
11,29848,100.466,10.087,4,120,198,521,460,90,192
12,29848,99.810,10.571,4,123,198,521,460,90,192
13,29848,99.459,10.552,4,123,198,521,460,90,192
14,29848,98.702,10.530,4,122,198,521,460,90,192
15,29848,99.119,10.209,4,117,198,521,460,90,192
16,29848,98.407,10.101,4,118,198,521,460,90,192
17,29848,98.398,10.101,4,118,198,521,460,90,192
18,29848,96.128,10.343,4,118,198,521,460,90,192
19,29848,94.378,10.810,4,118,198,521,460,90,192
20,29848,93.129,10.776,4,114,198,521,460,90,192
21,29848,91.908,11.058,4,113,198,521,460,90,192
22,29848,91.571,11.164,4,113,198,521,460,90,192
23,29848,92.144,11.005,4,112,198,521,460,90,192
24,29848,91.067,11.696,4,111,198,521,460,90,192
25,29848,91.066,11.684,4,111,198,521,460,90,192
26,29848,92.755,12.880,4,115,198,521,460,90,192
27,29848,97.926,12.824,4,118,198,521,460,90,192
28,29848,97.458,12.985,4,121,198,521,460,90,192
29,29848,95.285,14.032,4,127,198,521,460,90,192
30,29848,97.855,13.375,4,128,198,521,460,90,192
31,29848,97.118,12.400,3,121,198,521,460,90,192
32,29848,97.152,12.389,3,121,198,521,460,90,192
33,29848,95.763,12.549,3,121,198,521,460,90,192
34,29848,94.882,12.806,3,122,198,521,460,90,192
35,29848,95.140,12.552,3,119,198,521,460,90,192
36,29848,95.311,12.143,3,118,198,521,460,90,192
37,29848,94.099,12.442,3,118,198,521,460,90,192
38,29848,94.225,11.959,3,116,198,521,460,90,192
39,29848,93.972,11.641,3,114,198,521,460,90,192
40,29848,93.977,11.640,3,114,198,521,460,90,192
41,29848,93.255,11.609,3,115,198,521,460,90,192
42,29848,92.840,11.338,3,114,198,521,460,90,192
43,29848,91.521,11.423,3,112,198,521,460,90,192
44,29848,90.838,11.595,3,111,198,521,460,90,192
45,29848,92.657,10.785,4,112,198,521,460,90,192
46,29848,96.436,10.383,4,118,198,521,460,90,192
47,29848,102.823,10.904,4,121,198,521,460,90,192
48,29848,102.838,10.902,4,121,198,521,460,90,192
49,29848,105.638,10.281,4,122,198,521,460,90,192
50,29848,109.126,8.947,4,125,198,521,460,90,192
51,29848,110.789,8.482,4,127,198,521,460,90,192
52,29848,110.498,7.835,4,126,198,521,460,90,192
53,29848,111.216,7.508,4,127,198,521,460,90,192
54,29848,111.901,7.497,4,127,198,521,460,90,192
55,29848,111.902,7.495,4,127,198,521,460,90,192
56,29848,112.418,7.198,4,126,198,521,460,90,192
57,29848,111.633,7.234,4,124,198,521,460,90,192
58,29848,109.852,6.871,4,122,198,521,460,90,192
59,29848,107.200,7.717,4,122,198,521,460,90,192
60,29848,103.692,9.391,4,119,198,521,460,90,192
61,29848,105.354,7.463,3,118,198,521,460,90,192
62,29848,105.857,6.843,3,118,198,521,460,90,192
63,29848,105.866,6.844,3,118,198,521,460,90,192
64,29848,104.155,7.367,3,118,198,521,460,90,192
65,29848,101.381,8.477,3,119,198,521,460,90,192
66,29848,101.513,7.943,3,116,198,521,460,90,192
67,29848,100.094,8.919,3,114,198,521,460,90,192
68,29848,100.553,10.179,3,116,198,521,460,90,192
69,29848,101.311,11.122,3,118,198,521,460,90,192
70,29848,95.483,13.637,3,120,198,521,460,90,192
71,29848,95.483,13.635,3,120,198,521,460,90,192
72,29848,95.350,14.283,3,120,198,521,460,90,192
73,29848,102.646,10.850,3,122,198,521,460,90,192
74,29848,103.745,10.141,3,120,198,521,460,90,192
75,29848,100.468,11.089,3,118,198,521,460,90,192
76,29848,97.254,12.632,3,118,198,521,460,90,192
77,29848,96.839,12.809,3,118,198,521,460,90,192
78,29848,96.826,12.809,3,118,198,521,460,90,192
79,29848,98.315,12.213,3,120,198,521,460,90,192
80,29848,97.506,12.260,3,115,198,521,460,90,192
81,29848,96.684,12.373,3,116,198,521,460,90,192
82,29848,95.370,12.672,3,115,198,521,460,90,192
83,29848,92.019,13.149,3,113,198,521,460,90,192
84,29848,90.590,13.040,3,111,198,521,460,90,192
85,29848,91.723,12.884,3,113,198,521,460,90,192
86,29848,91.710,12.881,3,113,198,521,460,90,192
87,29848,90.547,13.055,3,114,198,521,460,90,192
88,29848,86.232,13.543,3,110,198,521,460,90,192
89,29848,85.125,14.201,3,111,198,521,460,90,192
90,29848,88.276,14.859,3,112,198,521,460,90,192
91,29848,91.253,15.095,3,117,198,521,460,90,192
92,29848,93.039,14.914,4,122,198,521,460,90,192
93,29848,93.801,14.783,4,121,198,521,460,90,192
94,29848,93.788,14.778,4,121,198,521,460,90,192
95,29848,93.324,14.619,4,118,198,521,460,90,192
96,29848,91.017,14.538,4,114,198,521,460,90,192
97,29848,88.929,15.017,3,114,198,521,460,90,192
98,29848,89.713,14.917,3,115,198,521,460,90,192
99,29848,90.761,14.419,3,116,198,521,460,90,192
100,29848,91.456,14.183,3,116,198,521,460,90,192
101,29848,91.456,14.182,3,116,198,521,460,90,192
102,29848,89.231,14.936,3,114,198,521,460,90,192
103,29848,87.411,15.377,3,112,198,521,460,90,192
104,29848,87.657,14.999,3,112,198,521,460,90,192
105,29848,86.091,15.001,3,110,198,521,460,90,192
