 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,99.634,20.026,59,135,198,521,460,90,192
2,29848,98.797,19.948,58,136,198,521,460,90,192
3,29848,98.112,20.009,55,135,198,521,460,90,192
4,29848,97.842,20.125,57,136,198,521,460,90,192
5,29848,97.843,20.127,57,136,198,521,460,90,192
6,29848,97.701,20.840,55,140,198,521,460,90,192
7,29848,97.650,21.363,54,140,198,521,460,90,192
8,29848,98.856,22.007,55,140,198,521,460,90,192
9,29848,103.310,22.594,58,140,198,521,460,90,192
10,29848,107.506,23.432,60,143,198,521,460,90,192
11,29848,107.513,23.417,60,143,198,521,460,90,192
12,29848,111.431,24.287,63,150,198,521,460,90,192
13,29848,115.206,25.208,65,157,198,521,460,90,192
14,29848,115.760,25.307,65,158,198,521,460,90,192
15,29848,115.710,25.180,64,157,198,521,460,90,192
16,29848,115.374,24.859,65,157,198,521,460,90,192
17,29848,115.381,24.846,65,157,198,521,460,90,192
18,29848,114.583,24.615,65,155,198,521,460,90,192
19,29848,113.352,24.283,65,152,198,521,460,90,192
20,29848,112.557,24.199,65,150,198,521,460,90,192
21,29848,112.050,23.988,65,150,198,521,460,90,192
22,29848,111.509,23.894,65,149,198,521,460,90,192
23,29848,110.784,23.590,64,147,198,521,460,90,192
24,29848,110.781,23.574,64,147,198,521,460,90,192
25,29848,110.257,23.371,64,148,198,521,460,90,192
26,29848,109.285,22.974,64,146,198,521,460,90,192
27,29848,108.561,22.737,64,144,198,521,460,90,192
28,29848,107.966,22.376,64,143,198,521,460,90,192
29,29848,107.316,22.102,61,141,198,521,460,90,192
30,29848,107.330,22.104,61,141,198,521,460,90,192
31,29848,106.572,21.718,60,140,198,521,460,90,192
32,29848,105.258,21.508,61,140,198,521,460,90,192
33,29848,103.372,20.906,60,138,198,521,460,90,192
34,29848,102.524,20.609,60,138,198,521,460,90,192
35,29848,101.530,20.395,58,139,198,521,460,90,192
36,29848,101.560,20.392,58,139,198,521,460,90,192
37,29848,100.690,20.201,60,136,198,521,460,90,192
38,29848,100.372,20.062,59,136,198,521,460,90,192
39,29848,98.481,19.675,58,134,198,521,460,90,192
40,29848,97.859,19.682,58,135,198,521,460,90,192
41,29848,98.017,19.777,58,135,198,521,460,90,192
42,29848,98.027,19.782,58,135,198,521,460,90,192
43,29848,98.046,20.254,58,136,198,521,460,90,192
44,29848,98.190,20.818,55,137,198,521,460,90,192
45,29848,98.717,21.384,55,140,198,521,460,90,192
46,29848,105.128,22.633,60,141,198,521,460,90,192
47,29848,109.475,23.678,60,147,198,521,460,90,192
48,29848,109.488,23.674,60,147,198,521,460,90,192
49,29848,112.315,24.283,64,154,198,521,460,90,192
50,29848,114.363,24.487,66,155,198,521,460,90,192
51,29848,115.021,24.678,65,155,198,521,460,90,192
52,29848,114.617,24.527,65,155,198,521,460,90,192
53,29848,114.106,24.383,65,154,198,521,460,90,192
54,29848,114.118,24.378,65,154,198,521,460,90,192
55,29848,113.441,24.232,65,152,198,521,460,90,192
56,29848,113.319,24.104,65,152,198,521,460,90,192
57,29848,113.026,23.953,65,151,198,521,460,90,192
58,29848,112.448,23.763,66,150,198,521,460,90,192
59,29848,111.026,23.397,65,149,198,521,460,90,192
60,29848,111.028,23.396,65,149,198,521,460,90,192
61,29848,110.334,23.253,65,148,198,521,460,90,192
62,29848,109.257,23.055,64,147,198,521,460,90,192
63,29848,107.799,22.755,64,144,198,521,460,90,192
64,29848,106.451,22.590,61,144,198,521,460,90,192
65,29848,105.639,22.390,61,140,198,521,460,90,192
66,29848,105.638,22.388,61,141,198,521,460,90,192
67,29848,104.496,21.759,61,140,198,521,460,90,192
68,29848,103.024,21.450,61,139,198,521,460,90,192
69,29848,101.986,21.155,60,137,198,521,460,90,192
70,29848,101.686,20.911,61,137,198,521,460,90,192
71,29848,100.863,20.621,60,137,198,521,460,90,192
72,29848,98.600,19.999,57,136,198,521,460,90,192
73,29848,98.602,19.999,55,136,198,521,460,90,192
74,29848,98.059,19.974,59,134,198,521,460,90,192
75,29848,97.556,19.755,57,134,198,521,460,90,192
76,29848,96.943,19.639,55,132,198,521,460,90,192
77,29848,96.599,19.644,56,132,198,521,460,90,192
78,29848,96.193,19.621,57,132,198,521,460,90,192
79,29848,96.203,19.619,57,132,198,521,460,90,192
80,29848,96.631,20.732,55,134,198,521,460,90,192
81,29848,97.540,21.081,55,137,198,521,460,90,192
82,29848,101.475,21.632,59,140,198,521,460,90,192
83,29848,105.786,22.806,60,143,198,521,460,90,192
84,29848,109.290,23.806,64,149,198,521,460,90,192
85,29848,109.284,23.806,64,149,198,521,460,90,192
86,29848,111.210,24.248,64,151,198,521,460,90,192
87,29848,112.384,24.585,65,153,198,521,460,90,192
88,29848,112.443,24.473,65,153,198,521,460,90,192
89,29848,112.312,24.303,66,155,198,521,460,90,192
90,29848,112.033,24.106,66,152,198,521,460,90,192
91,29848,112.029,24.102,66,152,198,521,460,90,192
92,29848,111.430,23.970,65,150,198,521,460,90,192
93,29848,110.522,23.696,65,149,198,521,460,90,192
94,29848,109.477,23.568,65,148,198,521,460,90,192
95,29848,108.922,23.373,64,147,198,521,460,90,192
96,29848,108.395,23.211,63,145,198,521,460,90,192
97,29848,108.392,23.213,63,145,198,521,460,90,192
98,29848,107.834,22.882,62,144,198,521,460,90,192
99,29848,107.304,22.639,64,143,198,521,460,90,192
100,29848,106.410,22.240,62,143,198,521,460,90,192
101,29848,105.888,22.004,62,141,198,521,460,90,192
102,29848,104.810,21.781,60,141,198,521,460,90,192
103,29848,104.813,21.776,60,141,198,521,460,90,192
104,29848,103.997,21.502,59,139,198,521,460,90,192
