 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,103.983,12.906,81,158,198,521,460,90,192
2,29848,109.526,16.121,83,160,198,521,460,90,192
3,29848,116.120,18.646,88,171,198,521,460,90,192
4,29848,116.134,18.633,88,171,198,521,460,90,192
5,29848,120.982,20.843,91,173,198,521,460,90,192
6,29848,123.724,21.577,93,176,198,521,460,90,192
7,29848,124.599,21.474,92,175,198,521,460,90,192
8,29848,124.048,21.315,92,174,198,521,460,90,192
9,29848,124.040,21.309,92,174,198,521,460,90,192
10,29848,122.822,20.800,92,174,198,521,460,90,192
11,29848,121.410,20.388,93,174,198,521,460,90,192
12,29848,119.960,19.822,92,172,198,521,460,90,192
13,29848,118.720,18.615,92,171,198,521,460,90,192
14,29848,118.708,18.606,92,171,198,521,460,90,192
15,29848,117.064,17.695,90,166,198,521,460,90,192
16,29848,115.919,17.073,90,166,198,521,460,90,192
17,29848,114.180,16.203,89,165,198,521,460,90,192
18,29848,112.462,15.320,89,159,198,521,460,90,192
19,29848,112.458,15.317,89,159,198,521,460,90,192
20,29848,111.910,14.470,88,162,198,521,460,90,192
21,29848,110.891,13.373,88,154,198,521,460,90,192
22,29848,109.610,12.567,87,153,198,521,460,90,192
23,29848,107.905,11.485,87,145,198,521,460,90,192
24,29848,107.921,11.482,87,145,198,521,460,90,192
25,29848,106.729,10.547,87,142,198,521,460,90,192
26,29848,105.626,9.951,87,137,198,521,460,90,192
27,29848,104.335,9.529,85,131,198,521,460,90,192
28,29848,104.336,9.524,85,131,198,521,460,90,192
29,29848,102.956,9.503,84,128,198,521,460,90,192
30,29848,102.418,9.632,83,127,198,521,460,90,192
31,29848,101.866,10.049,83,132,198,521,460,90,192
32,29848,101.736,10.591,82,141,198,521,460,90,192
33,29848,101.750,10.588,83,141,198,521,460,90,192
34,29848,102.237,11.432,81,146,198,521,460,90,192
35,29848,103.699,12.729,81,153,198,521,460,90,192
36,29848,108.312,15.388,81,164,198,521,460,90,192
37,29848,114.835,18.675,86,168,198,521,460,90,192
38,29848,114.841,18.662,86,168,198,521,460,90,192
39,29848,117.663,19.738,88,173,198,521,460,90,192
40,29848,123.043,22.391,89,176,198,521,460,90,192
41,29848,122.579,21.920,89,176,198,521,460,90,192
42,29848,122.855,21.619,89,177,198,521,460,90,192
43,29848,122.861,21.621,89,177,198,521,460,90,192
44,29848,122.303,20.742,89,176,198,521,460,90,192
45,29848,121.374,19.696,89,174,198,521,460,90,192
46,29848,120.076,19.140,88,171,198,521,460,90,192
47,29848,120.083,19.138,88,171,198,521,460,90,192
48,29848,118.808,18.395,89,169,198,521,460,90,192
49,29848,117.665,17.994,88,170,198,521,460,90,192
50,29848,116.703,17.235,88,167,198,521,460,90,192
51,29848,115.727,16.721,87,165,198,521,460,90,192
52,29848,115.741,16.725,87,165,198,521,460,90,192
53,29848,114.477,16.149,86,165,198,521,460,90,192
54,29848,113.224,15.235,87,163,198,521,460,90,192
55,29848,112.033,14.399,85,158,198,521,460,90,192
56,29848,110.854,13.613,84,153,198,521,460,90,192
57,29848,110.862,13.612,84,154,198,521,460,90,192
58,29848,110.106,12.625,84,147,198,521,460,90,192
59,29848,107.969,11.814,84,146,198,521,460,90,192
