 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,83.313,11.359,44,108,198,521,460,90,192
2,29848,82.733,11.301,44,108,198,521,460,90,192
3,29848,82.313,11.263,44,108,198,521,460,90,192
4,29848,82.308,11.269,44,108,198,521,460,90,192
5,29848,81.749,11.233,44,108,198,521,460,90,192
6,29848,81.326,11.180,43,108,198,521,460,90,192
7,29848,81.160,11.138,44,108,198,521,460,90,192
8,29848,81.160,11.143,44,108,198,521,460,90,192
9,29848,81.125,11.160,46,108,198,521,460,90,192
10,29848,81.916,11.334,45,108,198,521,460,90,192
11,29848,84.136,11.499,45,108,198,521,460,90,192
12,29848,86.568,11.547,46,110,198,521,460,90,192
13,29848,86.565,11.538,46,110,198,521,460,90,192
14,29848,87.821,11.460,46,111,198,521,460,90,192
15,29848,88.944,11.444,47,112,198,521,460,90,192
16,29848,89.225,11.413,47,113,198,521,460,90,192
17,29848,89.546,11.328,47,114,198,521,460,90,192
18,29848,89.561,11.323,47,114,198,521,460,90,192
19,29848,89.667,11.327,50,113,198,521,460,90,192
20,29848,89.676,11.216,50,113,198,521,460,90,192
21,29848,89.745,11.146,51,112,198,521,460,90,192
22,29848,89.681,11.122,50,112,198,521,460,90,192
23,29848,89.696,11.118,50,112,198,521,460,90,192
24,29848,89.477,11.073,50,111,198,521,460,90,192
25,29848,88.954,11.041,50,111,198,521,460,90,192
26,29848,88.448,11.139,48,111,198,521,460,90,192
27,29848,88.461,11.138,48,111,198,521,460,90,192
28,29848,87.798,11.023,48,110,198,521,460,90,192
29,29848,86.775,11.154,47,110,198,521,460,90,192
30,29848,86.003,10.990,47,110,198,521,460,90,192
31,29848,85.047,11.112,46,111,198,521,460,90,192
32,29848,85.044,11.106,46,111,198,521,460,90,192
33,29848,82.520,11.277,44,108,198,521,460,90,192
34,29848,82.467,11.412,44,109,198,521,460,90,192
35,29848,82.153,11.333,45,108,198,521,460,90,192
36,29848,82.211,11.299,45,108,198,521,460,90,192
37,29848,82.205,11.298,45,109,198,521,460,90,192
38,29848,83.112,11.504,42,110,198,521,460,90,192
39,29848,84.614,11.721,42,110,198,521,460,90,192
40,29848,86.847,11.545,46,111,198,521,460,90,192
41,29848,86.867,11.536,46,112,198,521,460,90,192
42,29848,86.871,11.542,46,112,198,521,460,90,192
43,29848,88.630,11.423,47,112,198,521,460,90,192
44,29848,89.803,11.393,48,115,198,521,460,90,192
45,29848,89.878,11.307,48,115,198,521,460,90,192
46,29848,89.890,11.301,48,115,198,521,460,90,192
47,29848,90.294,11.416,48,116,198,521,460,90,192
48,29848,90.453,11.315,49,116,198,521,460,90,192
49,29848,90.497,11.274,48,116,198,521,460,90,192
50,29848,90.462,11.299,47,116,198,521,460,90,192
51,29848,90.457,11.297,47,116,198,521,460,90,192
52,29848,90.404,11.325,47,116,198,521,460,90,192
53,29848,90.232,11.302,47,116,198,521,460,90,192
54,29848,88.084,11.197,48,111,198,521,460,90,192
55,29848,87.908,11.204,46,111,198,521,460,90,192
56,29848,87.916,11.201,46,111,198,521,460,90,192
57,29848,87.560,11.330,45,111,198,521,460,90,192
58,29848,86.547,11.189,47,112,198,521,460,90,192
59,29848,85.554,11.303,45,112,198,521,460,90,192
60,29848,84.425,11.451,45,111,198,521,460,90,192
61,29848,84.422,11.459,45,111,198,521,460,90,192
62,29848,83.177,11.372,43,110,198,521,460,90,192
63,29848,82.866,11.438,43,110,198,521,460,90,192
64,29848,82.592,11.427,42,108,198,521,460,90,192
65,29848,82.705,11.382,45,109,198,521,460,90,192
66,29848,82.709,11.383,44,109,198,521,460,90,192
67,29848,83.105,11.500,46,109,198,521,460,90,192
68,29848,83.522,11.725,45,109,198,521,460,90,192
69,29848,84.140,11.557,46,109,198,521,460,90,192
70,29848,84.146,11.562,46,109,198,521,460,90,192
71,29848,86.728,11.650,47,110,198,521,460,90,192
72,29848,89.219,11.503,47,111,198,521,460,90,192
73,29848,91.098,11.536,47,118,198,521,460,90,192
74,29848,92.128,11.672,48,126,198,521,460,90,192
75,29848,92.135,11.669,48,126,198,521,460,90,192
76,29848,92.484,11.652,48,124,198,521,460,90,192
77,29848,92.659,11.588,48,124,198,521,460,90,192
78,29848,92.733,11.523,51,122,198,521,460,90,192
79,29848,92.558,11.446,51,119,198,521,460,90,192
80,29848,92.550,11.443,51,121,198,521,460,90,192
81,29848,92.196,11.398,51,118,198,521,460,90,192
82,29848,91.704,11.251,50,115,198,521,460,90,192
83,29848,91.158,11.284,50,116,198,521,460,90,192
84,29848,90.311,11.103,51,115,198,521,460,90,192
85,29848,90.310,11.100,51,115,198,521,460,90,192
86,29848,89.949,10.978,51,113,198,521,460,90,192
87,29848,89.379,11.020,50,112,198,521,460,90,192
88,29848,88.312,10.899,50,111,198,521,460,90,192
89,29848,88.302,10.906,49,111,198,521,460,90,192
90,29848,87.613,10.980,47,111,198,521,460,90,192
91,29848,86.518,11.182,47,112,198,521,460,90,192
92,29848,85.686,11.234,46,110,198,521,460,90,192
93,29848,84.669,11.172,45,110,198,521,460,90,192
94,29848,84.655,11.173,45,110,198,521,460,90,192
95,29848,84.201,11.166,46,110,198,521,460,90,192
96,29848,83.935,11.259,46,110,198,521,460,90,192
97,29848,83.905,11.171,45,110,198,521,460,90,192
98,29848,84.266,11.337,46,111,198,521,460,90,192
99,29848,84.242,11.338,46,111,198,521,460,90,192
100,29848,86.373,11.522,47,112,198,521,460,90,192
101,29848,89.409,11.317,49,113,198,521,460,90,192
102,29848,91.210,11.282,49,118,198,521,460,90,192
103,29848,92.183,11.378,51,130,198,521,460,90,192
104,29848,92.187,11.371,51,130,198,521,460,90,192
105,29848,92.512,11.468,51,129,198,521,460,90,192
106,29848,92.996,11.347,51,126,198,521,460,90,192
107,29848,93.083,11.223,53,124,198,521,460,90,192
108,29848,93.084,11.221,53,124,198,521,460,90,192
109,29848,92.991,11.001,53,122,198,521,460,90,192
110,29848,92.800,10.802,53,121,198,521,460,90,192
111,29848,92.027,10.678,50,117,198,521,460,90,192
112,29848,91.926,10.603,52,117,198,521,460,90,192
113,29848,91.927,10.610,52,117,198,521,460,90,192
114,29848,91.553,10.440,53,113,198,521,460,90,192
115,29848,91.152,10.476,52,113,198,521,460,90,192
116,29848,90.696,10.452,51,112,198,521,460,90,192
117,29848,89.757,10.418,52,113,198,521,460,90,192
118,29848,89.754,10.420,52,113,198,521,460,90,192
119,29848,89.122,10.417,48,112,198,521,460,90,192
120,29848,88.295,10.459,48,112,198,521,460,90,192
121,29848,87.685,10.522,47,112,198,521,460,90,192
122,29848,86.999,10.504,45,111,198,521,460,90,192
123,29848,86.989,10.505,45,111,198,521,460,90,192
124,29848,86.541,10.691,47,111,198,521,460,90,192
125,29848,86.342,10.718,48,112,198,521,460,90,192
126,29848,86.381,10.724,49,112,198,521,460,90,192
127,29848,87.009,10.867,49,111,198,521,460,90,192
128,29848,87.016,10.866,49,111,198,521,460,90,192
129,29848,89.852,10.700,50,111,198,521,460,90,192
130,29848,92.723,10.692,53,121,198,521,460,90,192
131,29848,94.256,11.073,53,130,198,521,460,90,192
132,29848,94.255,11.076,53,130,198,521,460,90,192
133,29848,95.256,11.169,53,135,198,521,460,90,192
134,29848,95.641,11.048,58,133,198,521,460,90,192
135,29848,95.717,11.015,58,135,198,521,460,90,192
136,29848,95.645,10.832,59,133,198,521,460,90,192
137,29848,95.642,10.833,59,133,198,521,460,90,192
138,29848,95.550,10.638,59,128,198,521,460,90,192
139,29848,94.991,10.276,59,126,198,521,460,90,192
140,29848,94.759,10.071,58,123,198,521,460,90,192
141,29848,93.984,10.053,57,120,198,521,460,90,192
142,29848,93.980,10.053,57,120,198,521,460,90,192
143,29848,93.166,9.791,57,117,198,521,460,90,192
144,29848,92.655,9.824,58,114,198,521,460,90,192
145,29848,92.032,9.808,57,116,198,521,460,90,192
146,29848,91.292,9.700,57,112,198,521,460,90,192
147,29848,91.296,9.696,57,111,198,521,460,90,192
148,29848,90.356,9.811,53,112,198,521,460,90,192
149,29848,88.961,10.006,52,112,198,521,460,90,192
150,29848,88.195,10.000,52,112,198,521,460,90,192
151,29848,88.185,9.999,53,112,198,521,460,90,192
152,29848,87.310,10.121,51,111,198,521,460,90,192
153,29848,86.512,10.147,51,111,198,521,460,90,192
154,29848,85.976,10.230,50,111,198,521,460,90,192
155,29848,85.711,10.308,50,111,198,521,460,90,192
156,29848,85.708,10.313,49,111,198,521,460,90,192
157,29848,86.295,10.581,51,111,198,521,460,90,192
158,29848,89.391,10.551,51,111,198,521,460,90,192
159,29848,92.196,10.375,54,124,198,521,460,90,192
160,29848,94.168,10.832,55,132,198,521,460,90,192
161,29848,94.172,10.835,55,132,198,521,460,90,192
162,29848,94.941,11.119,57,135,198,521,460,90,192
163,29848,95.320,10.952,57,133,198,521,460,90,192
164,29848,95.399,10.762,58,130,198,521,460,90,192
165,29848,95.139,10.652,58,129,198,521,460,90,192
166,29848,95.133,10.652,58,130,198,521,460,90,192
167,29848,94.931,10.446,58,132,198,521,460,90,192
168,29848,94.629,10.242,59,127,198,521,460,90,192
169,29848,93.888,10.174,59,125,198,521,460,90,192
170,29848,93.888,10.175,59,125,198,521,460,90,192
171,29848,93.359,10.121,58,120,198,521,460,90,192
172,29848,92.875,10.044,58,121,198,521,460,90,192
173,29848,92.458,10.036,57,116,198,521,460,90,192
174,29848,91.653,10.011,55,113,198,521,460,90,192
175,29848,91.652,10.015,57,113,198,521,460,90,192
176,29848,90.952,10.070,56,113,198,521,460,90,192
177,29848,89.761,9.969,52,111,198,521,460,90,192
178,29848,88.775,10.091,52,113,198,521,460,90,192
179,29848,87.647,10.036,52,110,198,521,460,90,192
180,29848,87.644,10.034,52,110,198,521,460,90,192
181,29848,86.559,10.285,50,111,198,521,460,90,192
182,29848,85.806,10.188,52,110,198,521,460,90,192
183,29848,85.064,10.214,50,111,198,521,460,90,192
184,29848,85.113,10.250,50,110,198,521,460,90,192
185,29848,85.114,10.249,50,110,198,521,460,90,192
186,29848,85.834,10.592,50,110,198,521,460,90,192
