 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,42.118,8.582,0,71,198,521,460,90,192
2,29848,42.099,8.569,0,71,198,521,460,90,192
3,29848,41.938,8.239,0,72,198,521,460,90,192
4,29848,41.740,8.121,0,72,198,521,460,90,192
5,29848,41.768,8.346,0,72,198,521,460,90,192
6,29848,41.392,7.895,0,70,198,521,460,90,192
7,29848,41.892,8.309,0,70,198,521,460,90,192
8,29848,42.158,8.817,0,71,198,521,460,90,192
9,29848,41.856,8.862,0,72,198,521,460,90,192
10,29848,41.868,8.845,0,72,198,521,460,90,192
11,29848,41.763,8.741,0,72,198,521,460,90,192
12,29848,42.650,9.628,0,72,198,521,460,90,192
13,29848,42.830,10.320,0,77,198,521,460,90,192
14,29848,44.432,11.821,0,81,198,521,460,90,192
15,29848,44.992,12.336,0,82,198,521,460,90,192
16,29848,44.534,12.131,0,82,198,521,460,90,192
17,29848,44.902,12.741,0,84,198,521,460,90,192
18,29848,44.906,12.748,0,83,198,521,460,90,192
19,29848,45.910,14.232,0,86,198,521,460,90,192
20,29848,44.501,12.905,0,84,198,521,460,90,192
21,29848,42.592,11.411,0,82,198,521,460,90,192
22,29848,41.093,10.338,0,77,198,521,460,90,192
23,29848,39.933,9.296,0,71,198,521,460,90,192
24,29848,40.337,9.283,0,70,198,521,460,90,192
25,29848,39.872,8.808,0,69,198,521,460,90,192
26,29848,39.872,8.798,0,69,198,521,460,90,192
27,29848,39.562,8.815,0,67,198,521,460,90,192
28,29848,40.244,8.979,0,72,198,521,460,90,192
29,29848,40.110,9.025,0,72,198,521,460,90,192
30,29848,39.634,8.692,0,70,198,521,460,90,192
31,29848,39.919,8.787,0,70,198,521,460,90,192
32,29848,39.668,8.617,0,70,198,521,460,90,192
33,29848,39.080,8.190,0,69,198,521,460,90,192
34,29848,39.085,8.189,0,69,198,521,460,90,192
35,29848,38.250,7.869,0,68,198,521,460,90,192
36,29848,37.694,8.145,0,66,198,521,460,90,192
37,29848,37.520,8.004,0,67,198,521,460,90,192
38,29848,37.334,8.241,0,64,198,521,460,90,192
39,29848,38.308,9.619,0,67,198,521,460,90,192
40,29848,41.175,11.484,0,74,198,521,460,90,192
41,29848,41.521,11.256,0,77,198,521,460,90,192
42,29848,41.527,11.250,0,77,198,521,460,90,192
43,29848,41.635,11.368,0,77,198,521,460,90,192
44,29848,42.085,11.426,0,77,198,521,460,90,192
45,29848,42.860,12.064,0,79,198,521,460,90,192
46,29848,42.533,12.098,0,80,198,521,460,90,192
47,29848,43.194,12.904,0,81,198,521,460,90,192
48,29848,44.517,14.256,0,84,198,521,460,90,192
49,29848,44.398,14.658,0,87,198,521,460,90,192
50,29848,44.401,14.655,0,87,198,521,460,90,192
51,29848,42.954,13.430,0,85,198,521,460,90,192
52,29848,41.684,12.173,0,79,198,521,460,90,192
53,29848,40.504,10.983,0,76,198,521,460,90,192
54,29848,39.405,10.066,0,72,198,521,460,90,192
55,29848,38.664,9.198,0,70,198,521,460,90,192
56,29848,37.878,8.187,0,66,198,521,460,90,192
57,29848,37.628,7.662,0,64,198,521,460,90,192
58,29848,37.607,7.655,0,64,198,521,460,90,192
59,29848,37.488,7.740,0,66,198,521,460,90,192
60,29848,37.241,7.635,0,63,198,521,460,90,192
61,29848,37.078,7.438,0,64,198,521,460,90,192
62,29848,37.289,7.591,0,63,198,521,460,90,192
63,29848,37.735,7.655,0,64,198,521,460,90,192
64,29848,37.763,7.577,0,64,198,521,460,90,192
65,29848,37.763,7.594,0,64,198,521,460,90,192
66,29848,37.766,7.592,0,63,198,521,460,90,192
67,29848,37.851,7.613,0,62,198,521,460,90,192
68,29848,38.558,8.095,0,65,198,521,460,90,192
