 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,84.292,7.386,60,111,198,521,460,90,192
2,29848,83.708,7.441,56,111,198,521,460,90,192
3,29848,83.102,7.386,56,109,198,521,460,90,192
4,29848,82.266,7.179,55,108,198,521,460,90,192
5,29848,81.729,7.258,53,107,198,521,460,90,192
6,29848,81.726,7.248,54,107,198,521,460,90,192
7,29848,81.007,7.122,56,106,198,521,460,90,192
8,29848,80.198,6.900,55,104,198,521,460,90,192
9,29848,79.535,6.728,55,103,198,521,460,90,192
10,29848,78.800,6.757,53,100,198,521,460,90,192
11,29848,78.114,6.746,53,100,198,521,460,90,192
12,29848,77.490,6.460,52,98,198,521,460,90,192
13,29848,77.482,6.467,52,98,198,521,460,90,192
14,29848,76.858,6.443,50,94,198,521,460,90,192
15,29848,76.080,6.463,50,95,198,521,460,90,192
16,29848,75.329,6.429,49,95,198,521,460,90,192
17,29848,74.444,6.231,50,92,198,521,460,90,192
18,29848,73.597,6.282,49,93,198,521,460,90,192
19,29848,72.779,6.264,49,91,198,521,460,90,192
20,29848,71.863,6.253,49,88,198,521,460,90,192
21,29848,71.847,6.261,49,88,198,521,460,90,192
22,29848,71.288,5.995,48,87,198,521,460,90,192
23,29848,70.509,5.990,47,87,198,521,460,90,192
24,29848,69.605,6.044,46,85,198,521,460,90,192
25,29848,69.068,5.887,47,85,198,521,460,90,192
26,29848,68.613,5.786,47,83,198,521,460,90,192
27,29848,68.005,5.861,47,84,198,521,460,90,192
28,29848,67.444,5.621,47,81,198,521,460,90,192
29,29848,67.448,5.610,47,81,198,521,460,90,192
30,29848,66.956,5.540,45,80,198,521,460,90,192
31,29848,66.400,5.173,46,78,198,521,460,90,192
32,29848,66.217,4.963,46,77,198,521,460,90,192
33,29848,67.427,4.986,47,78,198,521,460,90,192
34,29848,74.244,6.164,53,90,198,521,460,90,192
35,29848,79.674,6.604,60,102,198,521,460,90,192
36,29848,79.677,6.588,60,102,198,521,460,90,192
37,29848,82.361,6.695,61,108,198,521,460,90,192
38,29848,84.109,7.069,61,111,198,521,460,90,192
39,29848,84.557,7.252,62,110,198,521,460,90,192
40,29848,84.218,7.129,61,109,198,521,460,90,192
41,29848,83.805,7.201,61,109,198,521,460,90,192
42,29848,83.370,7.067,59,108,198,521,460,90,192
43,29848,82.744,7.017,57,109,198,521,460,90,192
44,29848,82.748,7.014,57,109,198,521,460,90,192
45,29848,82.046,6.973,57,108,198,521,460,90,192
46,29848,81.381,6.785,57,107,198,521,460,90,192
47,29848,80.627,6.588,56,106,198,521,460,90,192
48,29848,79.891,6.363,57,106,198,521,460,90,192
49,29848,79.327,6.335,56,104,198,521,460,90,192
50,29848,78.632,6.160,56,102,198,521,460,90,192
51,29848,77.746,6.202,55,97,198,521,460,90,192
52,29848,77.753,6.203,56,97,198,521,460,90,192
53,29848,76.910,6.271,55,94,198,521,460,90,192
54,29848,76.453,6.172,55,95,198,521,460,90,192
55,29848,75.650,6.187,53,93,198,521,460,90,192
56,29848,74.586,5.992,53,93,198,521,460,90,192
57,29848,74.016,5.957,52,92,198,521,460,90,192
58,29848,73.160,5.974,51,89,198,521,460,90,192
59,29848,72.584,5.938,49,91,198,521,460,90,192
60,29848,72.554,5.938,50,91,198,521,460,90,192
61,29848,71.790,6.040,49,89,198,521,460,90,192
62,29848,71.038,5.859,49,89,198,521,460,90,192
63,29848,70.403,5.821,47,87,198,521,460,90,192
64,29848,69.872,5.769,46,86,198,521,460,90,192
65,29848,69.408,5.648,47,83,198,521,460,90,192
66,29848,68.964,5.687,47,83,198,521,460,90,192
67,29848,68.974,5.697,47,83,198,521,460,90,192
68,29848,68.417,5.421,47,81,198,521,460,90,192
69,29848,67.880,5.539,45,80,198,521,460,90,192
70,29848,67.400,5.059,45,78,198,521,460,90,192
71,29848,67.029,4.901,45,77,198,521,460,90,192
72,29848,67.511,5.003,47,80,198,521,460,90,192
73,29848,74.026,5.721,53,88,198,521,460,90,192
74,29848,80.237,6.306,59,102,198,521,460,90,192
75,29848,80.240,6.307,59,102,198,521,460,90,192
76,29848,83.016,6.658,60,107,198,521,460,90,192
77,29848,84.816,7.098,62,109,198,521,460,90,192
78,29848,85.590,7.477,61,114,198,521,460,90,192
79,29848,84.948,7.454,61,111,198,521,460,90,192
80,29848,84.313,7.432,59,110,198,521,460,90,192
81,29848,83.530,7.360,59,111,198,521,460,90,192
82,29848,82.880,7.204,58,108,198,521,460,90,192
83,29848,82.871,7.207,58,108,198,521,460,90,192
84,29848,82.161,7.179,57,108,198,521,460,90,192
85,29848,81.466,7.054,56,106,198,521,460,90,192
86,29848,80.773,6.941,55,106,198,521,460,90,192
87,29848,79.968,6.751,56,102,198,521,460,90,192
88,29848,79.222,6.610,57,103,198,521,460,90,192
89,29848,78.434,6.551,54,99,198,521,460,90,192
90,29848,78.426,6.552,54,99,198,521,460,90,192
91,29848,77.669,6.387,54,97,198,521,460,90,192
92,29848,77.190,6.382,54,96,198,521,460,90,192
93,29848,76.264,6.289,54,95,198,521,460,90,192
94,29848,75.587,6.308,52,93,198,521,460,90,192
95,29848,74.829,6.275,52,94,198,521,460,90,192
96,29848,73.970,6.218,53,93,198,521,460,90,192
97,29848,73.129,6.079,50,88,198,521,460,90,192
98,29848,73.120,6.078,49,88,198,521,460,90,192
99,29848,72.410,5.983,48,90,198,521,460,90,192
100,29848,71.735,5.905,48,88,198,521,460,90,192
101,29848,70.984,5.956,48,88,198,521,460,90,192
102,29848,70.349,5.777,48,86,198,521,460,90,192
103,29848,69.548,5.739,47,85,198,521,460,90,192
104,29848,69.204,5.728,47,84,198,521,460,90,192
105,29848,68.842,5.722,46,82,198,521,460,90,192
106,29848,68.840,5.725,46,82,198,521,460,90,192
107,29848,68.249,5.540,47,81,198,521,460,90,192
108,29848,67.914,5.406,47,81,198,521,460,90,192
109,29848,67.772,5.153,47,79,198,521,460,90,192
110,29848,67.616,4.933,48,77,198,521,460,90,192
111,29848,67.790,4.854,48,79,198,521,460,90,192
112,29848,72.698,5.409,53,85,198,521,460,90,192
113,29848,72.699,5.408,53,85,198,521,460,90,192
114,29848,79.231,6.373,56,97,198,521,460,90,192
115,29848,82.918,6.748,61,109,198,521,460,90,192
116,29848,84.560,7.254,61,110,198,521,460,90,192
117,29848,85.497,7.572,61,114,198,521,460,90,192
118,29848,85.880,7.637,62,113,198,521,460,90,192
119,29848,85.199,7.572,61,113,198,521,460,90,192
120,29848,84.889,7.573,60,111,198,521,460,90,192
121,29848,84.884,7.560,60,111,198,521,460,90,192
122,29848,84.389,7.466,58,111,198,521,460,90,192
123,29848,83.705,7.305,57,111,198,521,460,90,192
124,29848,83.043,7.254,57,108,198,521,460,90,192
125,29848,82.134,7.127,55,108,198,521,460,90,192
126,29848,81.470,6.866,55,105,198,521,460,90,192
127,29848,80.773,6.653,56,103,198,521,460,90,192
128,29848,80.000,6.538,54,100,198,521,460,90,192
129,29848,79.999,6.545,54,100,198,521,460,90,192
130,29848,79.342,6.462,55,100,198,521,460,90,192
131,29848,78.526,6.358,55,97,198,521,460,90,192
132,29848,77.655,6.338,54,98,198,521,460,90,192
133,29848,76.900,6.195,54,94,198,521,460,90,192
134,29848,75.916,6.249,53,95,198,521,460,90,192
135,29848,74.988,6.087,51,92,198,521,460,90,192
136,29848,74.089,6.125,53,91,198,521,460,90,192
137,29848,74.084,6.129,53,91,198,521,460,90,192
138,29848,72.878,6.103,52,89,198,521,460,90,192
139,29848,72.183,5.757,50,89,198,521,460,90,192
140,29848,71.471,5.692,49,87,198,521,460,90,192
141,29848,70.598,5.760,49,87,198,521,460,90,192
142,29848,69.891,5.696,49,85,198,521,460,90,192
143,29848,69.186,5.613,48,83,198,521,460,90,192
144,29848,69.184,5.614,48,83,198,521,460,90,192
145,29848,68.356,5.609,48,85,198,521,460,90,192
146,29848,67.768,5.606,48,80,198,521,460,90,192
147,29848,67.474,5.513,48,80,198,521,460,90,192
148,29848,67.280,5.430,48,80,198,521,460,90,192
149,29848,67.017,5.336,47,80,198,521,460,90,192
150,29848,66.863,5.037,48,79,198,521,460,90,192
151,29848,66.895,4.971,48,79,198,521,460,90,192
152,29848,66.897,4.970,48,79,198,521,460,90,192
153,29848,68.664,4.897,49,81,198,521,460,90,192
154,29848,74.370,5.875,54,89,198,521,460,90,192
155,29848,78.892,6.508,57,100,198,521,460,90,192
156,29848,81.149,6.572,60,104,198,521,460,90,192
157,29848,82.788,6.807,60,104,198,521,460,90,192
158,29848,83.632,7.092,60,104,198,521,460,90,192
159,29848,83.818,7.141,59,107,198,521,460,90,192
160,29848,83.820,7.141,59,107,198,521,460,90,192
161,29848,83.343,7.202,59,106,198,521,460,90,192
162,29848,82.951,7.132,57,107,198,521,460,90,192
163,29848,82.367,7.086,56,106,198,521,460,90,192
164,29848,81.604,6.986,55,104,198,521,460,90,192
165,29848,80.891,6.933,56,105,198,521,460,90,192
166,29848,80.256,6.811,56,103,198,521,460,90,192
167,29848,80.245,6.815,56,103,198,521,460,90,192
168,29848,79.555,6.752,56,100,198,521,460,90,192
169,29848,78.868,6.622,50,97,198,521,460,90,192
170,29848,77.943,6.646,53,96,198,521,460,90,192
171,29848,77.111,6.589,50,97,198,521,460,90,192
172,29848,76.187,6.753,51,97,198,521,460,90,192
173,29848,75.466,6.805,49,96,198,521,460,90,192
174,29848,74.856,6.597,49,96,198,521,460,90,192
175,29848,74.853,6.598,49,96,198,521,460,90,192
176,29848,74.105,6.725,51,94,198,521,460,90,192
177,29848,73.256,6.733,49,92,198,521,460,90,192
178,29848,72.473,6.616,47,90,198,521,460,90,192
179,29848,71.734,6.560,47,88,198,521,460,90,192
180,29848,70.674,6.501,46,89,198,521,460,90,192
181,29848,70.052,6.479,45,87,198,521,460,90,192
182,29848,69.460,6.429,46,85,198,521,460,90,192
183,29848,69.461,6.424,46,84,198,521,460,90,192
184,29848,68.834,6.300,46,83,198,521,460,90,192
185,29848,68.157,6.136,43,82,198,521,460,90,192
186,29848,67.780,6.037,46,81,198,521,460,90,192
187,29848,67.283,5.963,44,80,198,521,460,90,192
188,29848,66.953,5.782,43,79,198,521,460,90,192
189,29848,66.611,5.515,41,78,198,521,460,90,192
190,29848,66.612,5.512,41,78,198,521,460,90,192
191,29848,66.213,5.309,41,77,198,521,460,90,192
192,29848,66.173,5.130,42,77,198,521,460,90,192
193,29848,70.439,5.395,50,85,198,521,460,90,192
194,29848,77.794,6.407,57,97,198,521,460,90,192
195,29848,81.887,6.669,60,106,198,521,460,90,192
196,29848,83.985,7.101,61,106,198,521,460,90,192
197,29848,85.170,7.583,61,114,198,521,460,90,192
198,29848,85.171,7.583,61,114,198,521,460,90,192
199,29848,85.331,7.663,62,114,198,521,460,90,192
200,29848,84.543,7.572,61,110,198,521,460,90,192
201,29848,84.200,7.578,58,109,198,521,460,90,192
202,29848,83.616,7.342,60,109,198,521,460,90,192
203,29848,82.902,7.256,60,109,198,521,460,90,192
204,29848,82.294,7.252,57,108,198,521,460,90,192
205,29848,81.858,7.100,57,106,198,521,460,90,192
206,29848,81.854,7.102,57,106,198,521,460,90,192
207,29848,80.716,6.897,55,106,198,521,460,90,192
208,29848,80.156,6.792,56,104,198,521,460,90,192
209,29848,79.496,6.728,53,102,198,521,460,90,192
210,29848,78.929,6.742,53,99,198,521,460,90,192
211,29848,78.134,6.655,53,97,198,521,460,90,192
212,29848,77.125,6.645,54,95,198,521,460,90,192
213,29848,77.118,6.648,54,97,198,521,460,90,192
214,29848,76.520,6.443,53,94,198,521,460,90,192
215,29848,75.965,6.533,52,93,198,521,460,90,192
216,29848,75.216,6.691,51,94,198,521,460,90,192
217,29848,74.399,6.553,52,93,198,521,460,90,192
218,29848,73.716,6.544,49,92,198,521,460,90,192
219,29848,72.947,6.430,49,88,198,521,460,90,192
220,29848,72.220,6.329,48,87,198,521,460,90,192
221,29848,72.213,6.327,47,87,198,521,460,90,192
222,29848,71.571,6.254,48,87,198,521,460,90,192
223,29848,70.799,6.064,47,86,198,521,460,90,192
224,29848,70.237,6.133,47,85,198,521,460,90,192
225,29848,69.813,6.131,47,85,198,521,460,90,192
226,29848,69.102,5.914,45,82,198,521,460,90,192
227,29848,68.789,5.620,47,81,198,521,460,90,192
228,29848,68.502,5.507,44,81,198,521,460,90,192
