 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,135.939,36.808,0,187,198,521,460,90,192
2,29848,135.005,36.731,0,188,198,521,460,90,192
3,29848,134.203,36.750,0,186,198,521,460,90,192
4,29848,133.821,36.631,0,184,198,521,460,90,192
5,29848,132.625,36.201,0,183,198,521,460,90,192
6,29848,132.625,36.208,0,183,198,521,460,90,192
7,29848,131.751,36.380,0,184,198,521,460,90,192
8,29848,130.920,36.060,0,184,198,521,460,90,192
9,29848,130.307,35.816,0,181,198,521,460,90,192
10,29848,129.482,35.881,0,181,198,521,460,90,192
11,29848,128.740,35.275,0,180,198,521,460,90,192
12,29848,128.383,34.899,0,181,198,521,460,90,192
13,29848,127.195,34.960,0,180,198,521,460,90,192
14,29848,126.194,34.847,0,179,198,521,460,90,192
15,29848,125.705,34.647,0,179,198,521,460,90,192
16,29848,124.494,34.507,0,177,198,521,460,90,192
17,29848,123.657,34.165,0,177,198,521,460,90,192
18,29848,123.106,34.031,0,177,198,521,460,90,192
19,29848,121.807,33.764,0,175,198,521,460,90,192
20,29848,121.792,33.765,0,175,198,521,460,90,192
21,29848,121.033,33.279,0,175,198,521,460,90,192
22,29848,119.932,33.151,0,173,198,521,460,90,192
23,29848,118.713,32.601,0,169,198,521,460,90,192
24,29848,117.656,32.217,0,165,198,521,460,90,192
25,29848,116.624,31.764,0,161,198,521,460,90,192
26,29848,115.896,31.345,0,161,198,521,460,90,192
27,29848,115.032,31.006,0,162,198,521,460,90,192
28,29848,114.314,30.531,0,162,198,521,460,90,192
29,29848,113.651,30.244,0,160,198,521,460,90,192
30,29848,113.011,29.923,0,159,198,521,460,90,192
31,29848,112.223,29.387,0,158,198,521,460,90,192
32,29848,111.576,29.201,0,154,198,521,460,90,192
33,29848,111.218,29.538,0,155,198,521,460,90,192
34,29848,112.496,30.983,0,160,198,521,460,90,192
35,29848,112.489,30.998,0,160,198,521,460,90,192
36,29848,118.957,33.798,0,173,198,521,460,90,192
37,29848,127.000,35.064,0,176,198,521,460,90,192
38,29848,132.573,36.043,0,181,198,521,460,90,192
39,29848,136.617,35.401,0,185,198,521,460,90,192
40,29848,137.843,34.993,0,186,198,521,460,90,192
41,29848,138.765,34.792,0,185,198,521,460,90,192
42,29848,139.292,34.747,0,184,198,521,460,90,192
43,29848,138.935,34.706,0,184,198,521,460,90,192
44,29848,138.158,34.542,0,184,198,521,460,90,192
45,29848,137.896,34.335,0,184,198,521,460,90,192
46,29848,137.315,34.161,0,185,198,521,460,90,192
47,29848,137.113,34.164,0,186,198,521,460,90,192
48,29848,136.541,33.970,0,186,198,521,460,90,192
49,29848,136.550,33.976,0,186,198,521,460,90,192
50,29848,136.190,33.940,0,185,198,521,460,90,192
51,29848,135.382,34.065,0,185,198,521,460,90,192
52,29848,134.324,33.642,0,184,198,521,460,90,192
53,29848,133.698,33.411,0,184,198,521,460,90,192
54,29848,132.635,33.302,0,181,198,521,460,90,192
55,29848,131.888,33.011,0,179,198,521,460,90,192
56,29848,131.094,33.006,0,179,198,521,460,90,192
57,29848,130.298,32.811,0,179,198,521,460,90,192
58,29848,129.313,32.744,0,179,198,521,460,90,192
59,29848,128.527,32.515,0,177,198,521,460,90,192
60,29848,127.585,32.427,0,176,198,521,460,90,192
61,29848,126.464,32.245,0,176,198,521,460,90,192
62,29848,125.201,32.180,0,177,198,521,460,90,192
63,29848,125.211,32.180,0,177,198,521,460,90,192
64,29848,124.303,31.983,0,176,198,521,460,90,192
65,29848,123.349,31.577,0,174,198,521,460,90,192
66,29848,122.224,31.377,0,172,198,521,460,90,192
67,29848,121.265,31.116,0,168,198,521,460,90,192
68,29848,119.909,30.715,0,163,198,521,460,90,192
69,29848,119.106,30.392,0,161,198,521,460,90,192
70,29848,118.098,30.065,0,161,198,521,460,90,192
71,29848,117.003,29.681,0,161,198,521,460,90,192
72,29848,116.146,29.604,0,163,198,521,460,90,192
73,29848,115.500,29.180,0,161,198,521,460,90,192
74,29848,114.965,28.579,0,160,198,521,460,90,192
75,29848,114.563,28.469,0,160,198,521,460,90,192
76,29848,113.917,28.225,0,159,198,521,460,90,192
77,29848,113.920,28.226,0,159,198,521,460,90,192
78,29848,114.071,28.253,0,158,198,521,460,90,192
79,29848,112.960,28.138,0,154,198,521,460,90,192
80,29848,112.256,28.404,0,153,198,521,460,90,192
81,29848,114.612,29.344,0,156,198,521,460,90,192
82,29848,120.937,30.429,0,165,198,521,460,90,192
83,29848,128.344,32.041,0,176,198,521,460,90,192
84,29848,133.945,32.825,0,181,198,521,460,90,192
85,29848,135.938,33.193,0,181,198,521,460,90,192
86,29848,136.782,33.218,0,181,198,521,460,90,192
87,29848,137.203,33.288,0,181,198,521,460,90,192
88,29848,137.318,33.331,0,181,198,521,460,90,192
89,29848,136.925,33.208,0,181,198,521,460,90,192
90,29848,135.919,32.968,0,181,198,521,460,90,192
91,29848,135.911,32.966,0,180,198,521,460,90,192
92,29848,135.573,32.907,0,180,198,521,460,90,192
93,29848,134.856,32.720,0,181,198,521,460,90,192
94,29848,134.348,32.783,0,181,198,521,460,90,192
95,29848,134.074,32.717,0,182,198,521,460,90,192
96,29848,133.475,32.715,0,180,198,521,460,90,192
97,29848,133.159,32.356,0,180,198,521,460,90,192
98,29848,132.525,32.335,0,180,198,521,460,90,192
99,29848,131.386,32.110,0,179,198,521,460,90,192
100,29848,130.538,32.108,0,176,198,521,460,90,192
101,29848,129.911,31.962,0,175,198,521,460,90,192
102,29848,129.111,31.714,0,176,198,521,460,90,192
103,29848,127.935,31.492,0,177,198,521,460,90,192
104,29848,127.330,31.239,0,176,198,521,460,90,192
105,29848,126.334,31.066,0,177,198,521,460,90,192
106,29848,126.328,31.060,0,176,198,521,460,90,192
107,29848,125.358,30.938,0,174,198,521,460,90,192
108,29848,124.579,30.650,0,171,198,521,460,90,192
109,29848,123.549,30.365,0,171,198,521,460,90,192
110,29848,122.943,30.310,0,171,198,521,460,90,192
111,29848,121.789,30.090,0,170,198,521,460,90,192
112,29848,121.320,29.822,0,169,198,521,460,90,192
113,29848,120.190,29.617,0,165,198,521,460,90,192
114,29848,119.221,29.238,0,162,198,521,460,90,192
115,29848,118.245,28.840,0,162,198,521,460,90,192
116,29848,117.367,28.644,0,156,198,521,460,90,192
117,29848,116.491,28.407,0,158,198,521,460,90,192
118,29848,116.026,28.164,0,157,198,521,460,90,192
119,29848,115.302,28.058,0,157,198,521,460,90,192
