 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,90.187,25.562,33,171,198,521,460,90,192
2,29848,88.889,24.775,33,166,198,521,460,90,192
3,29848,87.381,24.364,32,163,198,521,460,90,192
4,29848,85.588,24.212,31,162,198,521,460,90,192
5,29848,85.563,24.227,31,162,198,521,460,90,192
6,29848,84.161,23.761,32,157,198,521,460,90,192
7,29848,83.407,23.852,31,158,198,521,460,90,192
8,29848,82.768,23.657,29,150,198,521,460,90,192
9,29848,83.180,24.103,29,156,198,521,460,90,192
10,29848,83.491,24.291,28,159,198,521,460,90,192
11,29848,84.436,24.376,29,163,198,521,460,90,192
12,29848,90.181,26.479,29,167,198,521,460,90,192
13,29848,99.334,30.518,35,176,198,521,460,90,192
14,29848,108.086,34.117,39,189,198,521,460,90,192
15,29848,112.691,35.849,38,187,198,521,460,90,192
16,29848,114.237,36.678,39,190,198,521,460,90,192
17,29848,113.728,36.138,39,191,198,521,460,90,192
18,29848,109.890,34.175,38,188,198,521,460,90,192
19,29848,109.868,34.195,38,188,198,521,460,90,192
20,29848,106.106,32.738,35,188,198,521,460,90,192
21,29848,103.213,31.276,35,183,198,521,460,90,192
22,29848,101.458,30.325,35,182,198,521,460,90,192
23,29848,99.792,29.462,35,182,198,521,460,90,192
24,29848,97.515,28.486,36,178,198,521,460,90,192
25,29848,95.405,27.503,35,175,198,521,460,90,192
26,29848,93.683,26.328,35,171,198,521,460,90,192
27,29848,91.998,25.630,34,170,198,521,460,90,192
28,29848,90.358,25.145,33,171,198,521,460,90,192
29,29848,88.847,24.639,32,167,198,521,460,90,192
30,29848,87.281,24.215,29,163,198,521,460,90,192
31,29848,85.552,23.846,29,162,198,521,460,90,192
32,29848,84.414,23.432,29,157,198,521,460,90,192
33,29848,82.759,23.002,29,155,198,521,460,90,192
34,29848,82.743,23.010,29,155,198,521,460,90,192
35,29848,80.898,22.911,29,146,198,521,460,90,192
36,29848,79.478,22.484,28,144,198,521,460,90,192
37,29848,79.006,22.271,28,144,198,521,460,90,192
38,29848,78.528,22.241,29,139,198,521,460,90,192
39,29848,78.021,22.359,28,135,198,521,460,90,192
40,29848,78.133,22.604,27,138,198,521,460,90,192
41,29848,80.063,23.203,28,150,198,521,460,90,192
42,29848,85.806,24.595,29,158,198,521,460,90,192
43,29848,94.049,27.441,32,169,198,521,460,90,192
44,29848,103.189,31.356,33,179,198,521,460,90,192
45,29848,108.426,34.150,35,184,198,521,460,90,192
46,29848,111.090,35.224,35,185,198,521,460,90,192
47,29848,110.741,34.437,37,185,198,521,460,90,192
48,29848,110.737,34.452,37,185,198,521,460,90,192
49,29848,108.457,32.758,36,182,198,521,460,90,192
50,29848,106.808,32.264,35,182,198,521,460,90,192
51,29848,104.890,31.474,35,180,198,521,460,90,192
52,29848,103.179,30.802,35,180,198,521,460,90,192
53,29848,101.375,29.807,34,179,198,521,460,90,192
54,29848,99.967,28.714,33,176,198,521,460,90,192
55,29848,98.204,27.863,34,175,198,521,460,90,192
56,29848,96.659,27.106,33,172,198,521,460,90,192
57,29848,95.256,26.533,32,170,198,521,460,90,192
58,29848,94.232,26.368,33,171,198,521,460,90,192
59,29848,92.834,25.838,32,169,198,521,460,90,192
60,29848,91.180,24.865,30,168,198,521,460,90,192
61,29848,89.566,24.407,31,168,198,521,460,90,192
62,29848,89.569,24.409,31,168,198,521,460,90,192
63,29848,87.696,24.113,29,163,198,521,460,90,192
64,29848,85.877,23.745,29,160,198,521,460,90,192
65,29848,84.231,23.712,28,157,198,521,460,90,192
66,29848,82.650,23.015,28,153,198,521,460,90,192
67,29848,81.568,22.536,28,149,198,521,460,90,192
68,29848,80.374,22.371,28,149,198,521,460,90,192
69,29848,80.496,22.360,29,151,198,521,460,90,192
70,29848,80.737,22.497,29,152,198,521,460,90,192
71,29848,84.636,24.258,29,164,198,521,460,90,192
72,29848,93.139,27.505,30,166,198,521,460,90,192
73,29848,102.745,32.149,33,178,198,521,460,90,192
74,29848,108.901,33.959,37,187,198,521,460,90,192
75,29848,112.596,35.389,39,186,198,521,460,90,192
76,29848,112.609,35.383,39,186,198,521,460,90,192
77,29848,113.026,35.475,39,186,198,521,460,90,192
78,29848,111.162,33.876,40,186,198,521,460,90,192
79,29848,108.279,32.605,37,182,198,521,460,90,192
80,29848,106.417,31.798,36,180,198,521,460,90,192
81,29848,104.449,30.832,37,179,198,521,460,90,192
82,29848,102.084,29.562,36,175,198,521,460,90,192
83,29848,99.686,28.270,34,171,198,521,460,90,192
84,29848,97.911,27.394,34,169,198,521,460,90,192
85,29848,96.177,26.551,32,169,198,521,460,90,192
86,29848,94.545,25.783,29,168,198,521,460,90,192
87,29848,92.938,25.042,29,166,198,521,460,90,192
88,29848,91.037,24.530,29,164,198,521,460,90,192
89,29848,89.244,24.044,29,163,198,521,460,90,192
90,29848,89.240,24.049,29,164,198,521,460,90,192
91,29848,87.771,23.664,30,156,198,521,460,90,192
92,29848,86.084,23.218,28,152,198,521,460,90,192
93,29848,84.277,22.852,28,147,198,521,460,90,192
94,29848,82.943,22.440,28,143,198,521,460,90,192
95,29848,81.674,22.230,27,144,198,521,460,90,192
96,29848,80.663,21.910,28,138,198,521,460,90,192
97,29848,80.280,21.855,29,139,198,521,460,90,192
98,29848,80.131,22.015,30,138,198,521,460,90,192
99,29848,80.419,22.276,30,137,198,521,460,90,192
100,29848,84.382,23.904,28,153,198,521,460,90,192
101,29848,92.460,26.206,32,164,198,521,460,90,192
102,29848,101.870,31.336,34,176,198,521,460,90,192
103,29848,107.925,33.554,36,184,198,521,460,90,192
104,29848,107.926,33.555,36,184,198,521,460,90,192
105,29848,111.503,35.298,37,184,198,521,460,90,192
106,29848,112.656,35.837,37,188,198,521,460,90,192
107,29848,111.268,34.586,37,183,198,521,460,90,192
108,29848,109.216,33.261,37,183,198,521,460,90,192
109,29848,107.500,32.423,36,181,198,521,460,90,192
110,29848,105.921,31.727,36,178,198,521,460,90,192
111,29848,104.559,30.735,35,177,198,521,460,90,192
112,29848,102.861,29.530,35,174,198,521,460,90,192
113,29848,101.372,28.589,35,169,198,521,460,90,192
114,29848,99.623,27.447,35,168,198,521,460,90,192
115,29848,97.931,26.516,36,167,198,521,460,90,192
116,29848,96.315,25.837,34,167,198,521,460,90,192
117,29848,94.719,25.026,33,164,198,521,460,90,192
118,29848,92.933,24.324,32,166,198,521,460,90,192
119,29848,92.928,24.325,33,166,198,521,460,90,192
120,29848,91.314,23.660,33,162,198,521,460,90,192
121,29848,89.795,23.487,33,153,198,521,460,90,192
122,29848,87.955,23.156,31,147,198,521,460,90,192
123,29848,86.307,22.809,29,144,198,521,460,90,192
124,29848,84.676,22.469,29,139,198,521,460,90,192
125,29848,82.463,22.084,28,137,198,521,460,90,192
126,29848,81.318,21.769,28,131,198,521,460,90,192
127,29848,80.996,21.858,29,128,198,521,460,90,192
128,29848,80.684,22.095,29,132,198,521,460,90,192
129,29848,80.624,22.163,28,135,198,521,460,90,192
130,29848,80.975,22.393,29,141,198,521,460,90,192
131,29848,82.964,22.954,29,145,198,521,460,90,192
132,29848,89.452,24.842,29,155,198,521,460,90,192
133,29848,89.452,24.843,29,155,198,521,460,90,192
134,29848,98.635,29.312,33,171,198,521,460,90,192
135,29848,105.230,31.862,33,177,198,521,460,90,192
136,29848,109.073,33.833,34,182,198,521,460,90,192
137,29848,110.950,34.823,33,185,198,521,460,90,192
138,29848,109.633,33.946,33,182,198,521,460,90,192
139,29848,107.334,32.241,34,180,198,521,460,90,192
140,29848,105.373,31.134,34,179,198,521,460,90,192
141,29848,103.562,30.215,33,178,198,521,460,90,192
142,29848,102.079,29.398,34,174,198,521,460,90,192
143,29848,100.477,28.600,33,171,198,521,460,90,192
144,29848,98.849,27.526,34,171,198,521,460,90,192
145,29848,97.121,26.427,34,169,198,521,460,90,192
146,29848,95.484,25.514,34,168,198,521,460,90,192
147,29848,95.479,25.508,34,168,198,521,460,90,192
148,29848,93.574,24.755,33,167,198,521,460,90,192
149,29848,91.817,23.975,31,162,198,521,460,90,192
150,29848,90.282,23.409,32,162,198,521,460,90,192
151,29848,89.013,23.251,31,151,198,521,460,90,192
152,29848,87.264,22.820,31,149,198,521,460,90,192
153,29848,85.648,22.544,30,143,198,521,460,90,192
154,29848,84.018,22.118,30,132,198,521,460,90,192
155,29848,82.159,21.627,31,132,198,521,460,90,192
156,29848,80.896,21.485,28,126,198,521,460,90,192
157,29848,79.696,21.097,29,122,198,521,460,90,192
158,29848,79.009,21.173,29,126,198,521,460,90,192
159,29848,78.075,21.119,27,125,198,521,460,90,192
160,29848,77.335,21.030,28,121,198,521,460,90,192
161,29848,77.331,21.030,28,122,198,521,460,90,192
162,29848,77.670,21.423,28,126,198,521,460,90,192
163,29848,78.422,21.795,28,127,198,521,460,90,192
164,29848,80.407,22.475,28,133,198,521,460,90,192
165,29848,85.167,23.696,29,146,198,521,460,90,192
166,29848,92.601,26.425,31,162,198,521,460,90,192
167,29848,99.887,29.650,32,178,198,521,460,90,192
168,29848,103.604,31.460,32,180,198,521,460,90,192
169,29848,106.000,32.736,33,183,198,521,460,90,192
170,29848,105.997,32.129,32,178,198,521,460,90,192
171,29848,103.252,29.959,33,178,198,521,460,90,192
172,29848,101.528,28.704,33,175,198,521,460,90,192
173,29848,99.685,27.800,32,170,198,521,460,90,192
174,29848,98.373,27.124,32,169,198,521,460,90,192
175,29848,98.368,27.124,32,169,198,521,460,90,192
176,29848,97.024,26.339,32,167,198,521,460,90,192
177,29848,95.992,25.826,32,166,198,521,460,90,192
178,29848,94.378,24.969,30,165,198,521,460,90,192
179,29848,92.826,24.269,30,166,198,521,460,90,192
180,29848,91.349,23.611,30,161,198,521,460,90,192
181,29848,89.981,23.371,31,154,198,521,460,90,192
182,29848,88.372,22.855,31,150,198,521,460,90,192
183,29848,86.336,22.446,30,142,198,521,460,90,192
184,29848,84.440,21.827,29,134,198,521,460,90,192
185,29848,81.853,21.154,27,129,198,521,460,90,192
186,29848,79.784,20.449,28,121,198,521,460,90,192
187,29848,78.022,19.814,27,117,198,521,460,90,192
188,29848,76.187,19.320,28,115,198,521,460,90,192
189,29848,73.984,18.262,27,109,198,521,460,90,192
190,29848,73.979,18.267,27,109,198,521,460,90,192
191,29848,72.268,17.744,27,107,198,521,460,90,192
192,29848,71.937,17.756,27,109,198,521,460,90,192
193,29848,72.284,18.130,28,109,198,521,460,90,192
194,29848,73.520,18.639,28,113,198,521,460,90,192
195,29848,74.816,19.248,27,119,198,521,460,90,192
196,29848,76.482,19.596,27,123,198,521,460,90,192
197,29848,78.000,19.973,29,136,198,521,460,90,192
198,29848,78.920,20.328,27,138,198,521,460,90,192
199,29848,80.190,20.826,27,141,198,521,460,90,192
200,29848,82.924,21.532,27,146,198,521,460,90,192
201,29848,88.134,23.164,29,164,198,521,460,90,192
202,29848,93.572,24.501,29,169,198,521,460,90,192
203,29848,96.954,25.165,31,184,198,521,460,90,192
204,29848,96.954,25.163,31,184,198,521,460,90,192
205,29848,99.467,26.249,32,182,198,521,460,90,192
206,29848,99.216,25.883,31,173,198,521,460,90,192
207,29848,97.861,24.985,31,173,198,521,460,90,192
208,29848,96.336,24.397,30,171,198,521,460,90,192
209,29848,94.936,23.898,31,169,198,521,460,90,192
210,29848,93.729,23.598,30,167,198,521,460,90,192
211,29848,91.932,23.083,31,164,198,521,460,90,192
212,29848,90.421,22.598,31,161,198,521,460,90,192
213,29848,88.749,22.273,31,158,198,521,460,90,192
214,29848,86.908,21.835,31,155,198,521,460,90,192
215,29848,85.033,21.592,28,151,198,521,460,90,192
