 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,123.789,19.583,65,165,198,521,460,90,192
2,29848,123.787,19.589,65,165,198,521,460,90,192
3,29848,123.721,19.028,63,164,198,521,460,90,192
4,29848,123.053,19.244,62,163,198,521,460,90,192
5,29848,121.205,19.391,58,161,198,521,460,90,192
6,29848,120.514,18.958,60,158,198,521,460,90,192
7,29848,119.299,18.549,61,156,198,521,460,90,192
8,29848,118.453,18.555,61,158,198,521,460,90,192
9,29848,117.631,18.301,61,153,198,521,460,90,192
10,29848,116.184,18.179,59,153,198,521,460,90,192
11,29848,115.263,18.476,59,152,198,521,460,90,192
12,29848,114.355,18.322,58,152,198,521,460,90,192
13,29848,114.241,18.209,58,150,198,521,460,90,192
14,29848,114.516,17.968,58,148,198,521,460,90,192
15,29848,114.592,17.998,58,148,198,521,460,90,192
16,29848,114.582,17.997,57,148,198,521,460,90,192
17,29848,114.207,18.347,56,149,198,521,460,90,192
18,29848,114.891,18.334,58,149,198,521,460,90,192
19,29848,114.593,18.360,59,149,198,521,460,90,192
20,29848,114.778,18.532,59,149,198,521,460,90,192
21,29848,116.353,18.604,59,155,198,521,460,90,192
22,29848,117.142,18.315,58,156,198,521,460,90,192
23,29848,116.942,18.268,57,155,198,521,460,90,192
24,29848,116.533,18.435,56,154,198,521,460,90,192
25,29848,116.283,18.656,58,159,198,521,460,90,192
26,29848,115.914,18.820,60,160,198,521,460,90,192
27,29848,115.611,19.100,58,160,198,521,460,90,192
28,29848,115.043,19.197,59,153,198,521,460,90,192
29,29848,114.809,19.731,58,159,198,521,460,90,192
30,29848,114.807,19.723,59,159,198,521,460,90,192
31,29848,114.516,20.702,59,160,198,521,460,90,192
32,29848,113.496,21.337,59,161,198,521,460,90,192
33,29848,112.015,20.918,57,160,198,521,460,90,192
34,29848,110.356,20.181,57,153,198,521,460,90,192
35,29848,107.854,19.832,56,154,198,521,460,90,192
36,29848,106.206,19.212,54,150,198,521,460,90,192
37,29848,102.925,18.431,53,144,198,521,460,90,192
38,29848,100.768,17.680,52,143,198,521,460,90,192
39,29848,99.099,17.497,50,143,198,521,460,90,192
40,29848,97.971,17.603,51,143,198,521,460,90,192
41,29848,96.960,17.409,51,137,198,521,460,90,192
42,29848,96.681,17.385,49,137,198,521,460,90,192
43,29848,96.217,17.522,50,138,198,521,460,90,192
44,29848,96.226,17.518,50,138,198,521,460,90,192
45,29848,96.418,17.590,52,138,198,521,460,90,192
46,29848,96.398,17.538,52,138,198,521,460,90,192
47,29848,96.177,17.325,51,137,198,521,460,90,192
48,29848,96.560,17.754,49,137,198,521,460,90,192
49,29848,97.836,18.927,51,140,198,521,460,90,192
50,29848,101.005,20.265,50,146,198,521,460,90,192
51,29848,103.169,19.713,52,146,198,521,460,90,192
52,29848,104.266,20.057,53,147,198,521,460,90,192
53,29848,104.593,20.324,53,149,198,521,460,90,192
54,29848,105.000,20.312,49,150,198,521,460,90,192
55,29848,105.072,20.485,48,150,198,521,460,90,192
56,29848,105.152,20.509,50,149,198,521,460,90,192
57,29848,104.764,20.681,49,149,198,521,460,90,192
58,29848,104.766,20.682,49,149,198,521,460,90,192
59,29848,103.688,20.198,49,150,198,521,460,90,192
60,29848,102.155,20.569,47,153,198,521,460,90,192
61,29848,101.558,20.741,48,151,198,521,460,90,192
62,29848,100.486,20.213,48,148,198,521,460,90,192
63,29848,99.248,19.808,48,147,198,521,460,90,192
64,29848,98.143,19.447,50,146,198,521,460,90,192
65,29848,96.736,18.454,48,142,198,521,460,90,192
66,29848,95.756,18.000,49,137,198,521,460,90,192
67,29848,95.314,18.061,50,137,198,521,460,90,192
68,29848,94.382,18.167,50,138,198,521,460,90,192
69,29848,94.316,18.023,50,138,198,521,460,90,192
70,29848,94.213,18.008,50,138,198,521,460,90,192
71,29848,94.180,17.905,50,138,198,521,460,90,192
72,29848,93.909,18.018,50,138,198,521,460,90,192
73,29848,93.912,18.019,50,138,198,521,460,90,192
74,29848,93.891,18.050,49,138,198,521,460,90,192
75,29848,93.786,18.162,47,138,198,521,460,90,192
76,29848,93.757,18.468,47,138,198,521,460,90,192
