 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,63.174,9.217,32,80,198,521,460,90,192
2,29848,65.941,8.881,36,83,198,521,460,90,192
3,29848,67.211,8.485,37,83,198,521,460,90,192
4,29848,67.783,8.454,39,86,198,521,460,90,192
5,29848,67.781,8.447,39,86,198,521,460,90,192
6,29848,68.149,8.448,38,85,198,521,460,90,192
7,29848,69.076,8.322,40,85,198,521,460,90,192
8,29848,68.495,8.583,39,86,198,521,460,90,192
9,29848,68.192,8.260,43,85,198,521,460,90,192
10,29848,67.663,7.981,43,85,198,521,460,90,192
11,29848,67.047,7.721,40,84,198,521,460,90,192
12,29848,67.053,7.724,40,84,198,521,460,90,192
13,29848,66.015,7.648,42,82,198,521,460,90,192
14,29848,65.064,7.509,39,80,198,521,460,90,192
15,29848,64.331,7.355,39,80,198,521,460,90,192
16,29848,63.423,7.656,40,81,198,521,460,90,192
17,29848,62.121,7.534,37,79,198,521,460,90,192
18,29848,61.502,7.321,39,77,198,521,460,90,192
19,29848,61.072,7.567,38,83,198,521,460,90,192
20,29848,61.089,7.557,38,83,198,521,460,90,192
21,29848,60.461,7.686,37,83,198,521,460,90,192
22,29848,59.182,7.612,37,89,198,521,460,90,192
23,29848,59.004,7.834,33,89,198,521,460,90,192
24,29848,59.241,7.748,33,87,198,521,460,90,192
25,29848,59.973,7.813,35,82,198,521,460,90,192
26,29848,60.832,7.807,37,84,198,521,460,90,192
27,29848,61.942,8.193,37,86,198,521,460,90,192
28,29848,61.959,8.188,38,86,198,521,460,90,192
29,29848,62.741,8.191,35,89,198,521,460,90,192
30,29848,64.419,7.966,33,90,198,521,460,90,192
31,29848,66.378,7.691,39,92,198,521,460,90,192
32,29848,67.579,7.493,42,94,198,521,460,90,192
33,29848,68.368,7.399,43,95,198,521,460,90,192
34,29848,68.375,7.649,43,96,198,521,460,90,192
35,29848,68.386,7.649,43,96,198,521,460,90,192
36,29848,68.320,7.475,40,101,198,521,460,90,192
37,29848,68.146,7.364,40,100,198,521,460,90,192
38,29848,68.459,7.265,44,97,198,521,460,90,192
39,29848,68.778,7.416,43,101,198,521,460,90,192
40,29848,68.773,7.628,45,101,198,521,460,90,192
41,29848,68.290,7.457,43,101,198,521,460,90,192
42,29848,67.639,7.225,45,99,198,521,460,90,192
43,29848,67.641,7.230,45,99,198,521,460,90,192
44,29848,66.618,7.332,44,101,198,521,460,90,192
45,29848,65.551,7.178,44,100,198,521,460,90,192
46,29848,63.820,7.337,42,97,198,521,460,90,192
47,29848,62.356,7.273,38,100,198,521,460,90,192
48,29848,60.709,7.051,39,99,198,521,460,90,192
49,29848,59.852,7.214,39,97,198,521,460,90,192
50,29848,59.484,7.283,38,100,198,521,460,90,192
51,29848,59.495,7.289,38,100,198,521,460,90,192
52,29848,59.183,7.333,38,101,198,521,460,90,192
53,29848,58.411,7.309,37,95,198,521,460,90,192
54,29848,58.304,7.517,37,97,198,521,460,90,192
55,29848,59.080,7.648,37,96,198,521,460,90,192
56,29848,61.619,7.515,37,98,198,521,460,90,192
57,29848,64.917,7.294,40,100,198,521,460,90,192
58,29848,64.914,7.296,40,100,198,521,460,90,192
59,29848,66.502,6.646,45,99,198,521,460,90,192
60,29848,67.528,6.598,45,105,198,521,460,90,192
61,29848,67.811,6.578,43,108,198,521,460,90,192
62,29848,67.691,6.810,45,106,198,521,460,90,192
