 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,45.632,9.564,20,62,198,521,460,90,192
2,29848,44.660,9.247,20,61,198,521,460,90,192
3,29848,43.930,9.077,20,61,198,521,460,90,192
4,29848,43.608,8.599,21,59,198,521,460,90,192
5,29848,43.807,8.744,21,59,198,521,460,90,192
6,29848,44.183,8.896,21,60,198,521,460,90,192
7,29848,44.450,9.022,21,61,198,521,460,90,192
8,29848,44.455,9.020,21,61,198,521,460,90,192
9,29848,44.347,9.005,21,61,198,521,460,90,192
10,29848,45.053,9.297,21,62,198,521,460,90,192
11,29848,46.609,9.234,22,64,198,521,460,90,192
12,29848,47.747,9.685,22,65,198,521,460,90,192
13,29848,48.925,9.946,24,66,198,521,460,90,192
14,29848,49.615,10.153,24,69,198,521,460,90,192
15,29848,50.653,10.224,24,71,198,521,460,90,192
16,29848,50.664,10.226,25,71,198,521,460,90,192
17,29848,51.257,10.402,24,71,198,521,460,90,192
18,29848,52.202,10.410,25,70,198,521,460,90,192
19,29848,55.052,10.923,25,76,198,521,460,90,192
20,29848,59.171,11.215,27,81,198,521,460,90,192
21,29848,62.533,11.699,27,81,198,521,460,90,192
22,29848,63.915,12.392,28,87,198,521,460,90,192
23,29848,64.286,12.586,27,88,198,521,460,90,192
24,29848,64.281,12.577,27,88,198,521,460,90,192
25,29848,64.264,12.678,27,91,198,521,460,90,192
26,29848,64.275,12.540,28,91,198,521,460,90,192
27,29848,62.847,12.364,28,84,198,521,460,90,192
28,29848,60.271,12.040,26,84,198,521,460,90,192
29,29848,58.461,11.624,24,79,198,521,460,90,192
30,29848,55.895,11.132,24,72,198,521,460,90,192
31,29848,55.883,11.128,24,72,198,521,460,90,192
32,29848,53.317,10.334,24,70,198,521,460,90,192
33,29848,51.199,9.698,24,66,198,521,460,90,192
34,29848,49.329,9.321,24,64,198,521,460,90,192
35,29848,47.324,8.938,24,63,198,521,460,90,192
36,29848,46.153,8.407,23,61,198,521,460,90,192
37,29848,45.164,8.258,21,59,198,521,460,90,192
38,29848,44.570,7.901,21,59,198,521,460,90,192
39,29848,44.582,7.896,22,59,198,521,460,90,192
40,29848,44.643,7.969,22,60,198,521,460,90,192
41,29848,45.109,8.210,22,62,198,521,460,90,192
42,29848,45.004,8.220,22,63,198,521,460,90,192
43,29848,45.446,7.877,25,63,198,521,460,90,192
44,29848,45.922,8.258,24,63,198,521,460,90,192
45,29848,46.494,8.132,24,64,198,521,460,90,192
46,29848,46.493,8.131,24,64,198,521,460,90,192
47,29848,47.167,8.001,25,65,198,521,460,90,192
48,29848,48.220,8.315,25,66,198,521,460,90,192
49,29848,48.427,8.209,25,66,198,521,460,90,192
