 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,72.450,14.966,32,99,198,521,460,90,192
2,29848,72.966,15.255,32,106,198,521,460,90,192
3,29848,77.896,17.843,32,113,198,521,460,90,192
4,29848,82.159,18.864,32,119,198,521,460,90,192
5,29848,82.172,18.874,31,119,198,521,460,90,192
6,29848,86.100,19.490,36,129,198,521,460,90,192
7,29848,86.586,20.011,35,127,198,521,460,90,192
8,29848,86.807,20.154,35,128,198,521,460,90,192
9,29848,87.178,19.994,34,131,198,521,460,90,192
10,29848,87.313,19.770,35,125,198,521,460,90,192
11,29848,86.921,19.185,34,125,198,521,460,90,192
12,29848,86.342,18.525,35,123,198,521,460,90,192
13,29848,85.915,18.322,35,122,198,521,460,90,192
14,29848,85.908,18.331,35,122,198,521,460,90,192
15,29848,85.363,18.170,34,120,198,521,460,90,192
16,29848,84.998,18.089,35,120,198,521,460,90,192
17,29848,84.184,18.191,37,118,198,521,460,90,192
18,29848,84.180,18.127,37,120,198,521,460,90,192
19,29848,84.363,17.870,37,118,198,521,460,90,192
20,29848,84.035,17.885,37,118,198,521,460,90,192
21,29848,83.714,17.869,37,117,198,521,460,90,192
22,29848,83.372,17.812,35,116,198,521,460,90,192
23,29848,83.360,17.811,35,116,198,521,460,90,192
24,29848,82.453,17.798,36,115,198,521,460,90,192
25,29848,82.042,17.675,36,115,198,521,460,90,192
26,29848,81.034,17.640,36,113,198,521,460,90,192
27,29848,80.587,17.425,34,111,198,521,460,90,192
28,29848,80.549,17.056,36,112,198,521,460,90,192
29,29848,79.438,16.995,36,107,198,521,460,90,192
30,29848,78.225,16.959,36,105,198,521,460,90,192
31,29848,77.852,16.533,37,104,198,521,460,90,192
32,29848,76.947,16.245,36,103,198,521,460,90,192
33,29848,76.934,16.243,36,103,198,521,460,90,192
34,29848,75.992,15.948,35,102,198,521,460,90,192
35,29848,75.243,15.831,35,100,198,521,460,90,192
36,29848,74.081,15.535,35,98,198,521,460,90,192
