 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,114.163,13.963,79,141,198,521,460,90,192
2,29848,114.901,13.528,79,141,198,521,460,90,192
3,29848,114.820,13.242,76,141,198,521,460,90,192
4,29848,111.978,13.105,77,141,198,521,460,90,192
5,29848,111.978,12.928,75,138,198,521,460,90,192
6,29848,111.973,12.933,75,138,198,521,460,90,192
7,29848,111.685,12.816,74,139,198,521,460,90,192
8,29848,111.668,13.135,74,139,198,521,460,90,192
9,29848,111.759,13.342,74,139,198,521,460,90,192
10,29848,110.949,13.572,74,138,198,521,460,90,192
11,29848,110.948,13.572,74,138,198,521,460,90,192
12,29848,110.688,13.741,74,139,198,521,460,90,192
13,29848,105.120,13.406,69,134,198,521,460,90,192
14,29848,104.435,13.401,69,133,198,521,460,90,192
15,29848,104.423,13.397,69,133,198,521,460,90,192
16,29848,103.998,13.265,68,132,198,521,460,90,192
17,29848,103.022,13.118,67,129,198,521,460,90,192
18,29848,102.275,13.129,69,130,198,521,460,90,192
19,29848,101.321,12.740,68,129,198,521,460,90,192
20,29848,101.307,12.753,68,129,198,521,460,90,192
21,29848,100.262,12.569,67,126,198,521,460,90,192
22,29848,99.383,12.576,67,125,198,521,460,90,192
23,29848,98.687,12.411,65,126,198,521,460,90,192
24,29848,98.182,12.319,63,122,198,521,460,90,192
25,29848,98.194,12.304,63,122,198,521,460,90,192
26,29848,97.583,12.222,63,121,198,521,460,90,192
27,29848,97.054,12.019,63,120,198,521,460,90,192
28,29848,96.859,12.070,62,121,198,521,460,90,192
29,29848,97.166,11.851,62,118,198,521,460,90,192
30,29848,97.175,11.839,62,118,198,521,460,90,192
31,29848,100.539,11.119,64,126,198,521,460,90,192
32,29848,106.557,12.379,70,134,198,521,460,90,192
33,29848,109.879,12.954,72,138,198,521,460,90,192
34,29848,110.873,13.207,75,147,198,521,460,90,192
35,29848,110.864,13.188,75,147,198,521,460,90,192
36,29848,111.043,13.251,74,144,198,521,460,90,192
37,29848,111.085,13.291,74,141,198,521,460,90,192
38,29848,110.805,13.246,73,140,198,521,460,90,192
39,29848,110.820,13.252,73,140,198,521,460,90,192
40,29848,110.474,13.262,74,140,198,521,460,90,192
41,29848,110.462,13.132,74,140,198,521,460,90,192
42,29848,110.155,12.992,74,140,198,521,460,90,192
43,29848,109.770,12.975,74,139,198,521,460,90,192
44,29848,109.776,12.975,74,139,198,521,460,90,192
45,29848,109.402,12.914,74,137,198,521,460,90,192
46,29848,109.127,12.883,73,137,198,521,460,90,192
47,29848,108.761,12.809,73,136,198,521,460,90,192
48,29848,108.590,12.790,73,137,198,521,460,90,192
49,29848,108.595,12.785,73,137,198,521,460,90,192
50,29848,108.078,12.728,73,134,198,521,460,90,192
51,29848,108.123,12.762,71,134,198,521,460,90,192
52,29848,107.622,12.824,71,135,198,521,460,90,192
53,29848,107.624,12.812,70,135,198,521,460,90,192
54,29848,107.631,12.811,70,135,198,521,460,90,192
55,29848,107.233,12.753,71,137,198,521,460,90,192
56,29848,106.882,12.907,70,136,198,521,460,90,192
57,29848,106.918,13.072,70,137,198,521,460,90,192
58,29848,106.934,13.074,70,137,198,521,460,90,192
59,29848,106.247,13.088,69,135,198,521,460,90,192
