 ,Area(Ventricle),Mean(Ventricle),StdDev(Ventricle),Min(Ventricle),Max(Ventricle),Feret(Ventricle),FeretX(Ventricle),FeretY(Ventricle),FeretAngle(Ventricle),MinFeret(Ventricle)
1,29848,77.736,6.416,56,98,198,521,460,90,192
2,29848,76.996,5.984,56,99,198,521,460,90,192
3,29848,76.515,5.805,56,94,198,521,460,90,192
4,29848,75.689,5.825,55,94,198,521,460,90,192
5,29848,75.038,5.447,54,92,198,521,460,90,192
6,29848,75.035,5.454,54,92,198,521,460,90,192
7,29848,74.258,5.179,54,92,198,521,460,90,192
8,29848,73.718,4.953,55,90,198,521,460,90,192
9,29848,72.858,4.964,53,91,198,521,460,90,192
10,29848,72.145,4.931,51,90,198,521,460,90,192
11,29848,71.960,4.828,53,88,198,521,460,90,192
12,29848,72.086,4.833,56,92,198,521,460,90,192
13,29848,72.092,4.825,56,92,198,521,460,90,192
14,29848,71.948,5.295,55,90,198,521,460,90,192
15,29848,72.021,5.824,55,91,198,521,460,90,192
16,29848,72.309,6.105,55,94,198,521,460,90,192
17,29848,74.039,6.443,56,97,198,521,460,90,192
18,29848,76.718,7.049,55,101,198,521,460,90,192
19,29848,79.747,7.751,59,105,198,521,460,90,192
20,29848,81.076,8.033,59,108,198,521,460,90,192
21,29848,81.091,8.012,59,108,198,521,460,90,192
22,29848,81.545,7.964,58,107,198,521,460,90,192
23,29848,82.001,8.106,59,108,198,521,460,90,192
24,29848,80.968,7.731,59,105,198,521,460,90,192
25,29848,79.886,7.456,58,104,198,521,460,90,192
26,29848,78.991,7.019,57,102,198,521,460,90,192
27,29848,78.294,6.722,56,99,198,521,460,90,192
28,29848,77.680,6.329,57,98,198,521,460,90,192
29,29848,77.694,6.327,57,98,198,521,460,90,192
30,29848,77.232,6.153,57,96,198,521,460,90,192
31,29848,76.732,5.815,57,97,198,521,460,90,192
32,29848,76.171,5.454,57,93,198,521,460,90,192
33,29848,75.390,5.235,57,93,198,521,460,90,192
34,29848,74.347,5.081,57,91,198,521,460,90,192
35,29848,73.588,4.744,56,88,198,521,460,90,192
36,29848,73.589,4.729,56,88,198,521,460,90,192
37,29848,73.219,4.558,57,88,198,521,460,90,192
38,29848,72.999,4.451,57,87,198,521,460,90,192
39,29848,72.286,4.558,53,86,198,521,460,90,192
40,29848,72.095,4.544,57,87,198,521,460,90,192
41,29848,72.075,5.271,57,89,198,521,460,90,192
42,29848,72.536,5.561,56,90,198,521,460,90,192
43,29848,73.030,5.969,57,93,198,521,460,90,192
44,29848,73.034,5.970,57,93,198,521,460,90,192
45,29848,73.214,6.102,56,93,198,521,460,90,192
46,29848,73.762,6.125,56,93,198,521,460,90,192
47,29848,76.153,6.549,59,97,198,521,460,90,192
48,29848,79.116,7.084,60,104,198,521,460,90,192
49,29848,81.082,7.615,62,104,198,521,460,90,192
